trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
133738A2809B4108,06:27:00,06:27:00,28717,37,,0,0,14.10371206
133738A2809B4108,,,28715,38,,0,0,14.38355945
133738A2809B4108,,,28553,39,,0,0,14.60466409
133738A2809B4108,,,28597,40,,0,0,15.19979536
133738A2809B4108,,,28670,41,,0,0,15.54852632
133738A2809B4108,,,28671,42,,0,0,15.77207068
133738A2809B4108,06:37:00,06:37:00,5351,43,,0,0,16.39342914
133738A2809B4108,,,28672,44,,0,0,16.81294524
133738A2809B4108,06:58:00,06:58:00,28682,45,,0,0,23.71957903
135005A2809B4108,15:20:00,15:20:00,28693,1,,0,0,0
135005A2809B4108,,,28694,2,,0,0,0.17170648
135005A2809B4108,,,28695,3,,0,0,0.56126445
135005A2809B4108,,,28696,4,,0,0,0.68113053
