stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station
1503070,Spruce St:Locust St,37.699154,-122.160355,56539,,
1503080,Spruce St:Merced St,37.697901,-122.163617,52060,,
1503090,Spruce St:Wiley St,37.699946,-122.158447,57441,,
1503100,W Juana Av:Clarke St,37.722142,-122.157072,56591,,
1503110,W Juana Av:Clarke St,37.722251,-122.157282,56484,,
1503120,W Juana Av:Hays St,37.722640,-122.155874,55496,,
1503130,Washington Av:#14665,37.699225,-122.139604,52113,,
1503140,Washington Av:#14680,37.699360,-122.139396,56650,,
1503150,Washington Av:139th Av,37.708142,-122.145184,56592,,
1503160,Washington Av:139th Av,37.708504,-122.145710,58849,,
1503170,Washington Av:143rd Av,37.706010,-122.144058,56593,,
1503180,Washington Av:143rd Av,37.706699,-122.144237,57442,,
1503190,Washington Av:Bradrick Dr,37.696058,-122.139111,53866,,
1503200,Washington Av:Castro St,37.719335,-122.152620,59320,,
1503210,Washington Av:Cornwall Way,37.715492,-122.150018,58498,,
1503220,Washington Av:Estabrook St,37.717393,-122.151524,57446,,
1503230,Washington Av:Estabrook St,37.717933,-122.151700,52090,,
1503240,Washington Av:Fargo Av,37.687736,-122.139262,54112,,
1503250,Washington Av:Fargo Av,37.688379,-122.138872,55330,,
1503260,Washington Av:Floresta Blvd,37.700618,-122.140527,55618,,
1503270,Washington Av:Floresta Blvd,37.702398,-122.141678,52530,,
1503280,Washington Av:Halcyon Dr,37.702204,-122.141191,52213,,
1503290,Washington Av:Lewelling Blvd,37.685612,-122.138804,55821,,
1503300,Washington Av:Lewelling Blvd,37.686131,-122.139165,55832,,
1503310,Washington Av:Marina Blvd,37.716908,-122.151028,50657,,
1503320,Washington Av:Monterey Blvd,37.696300,-122.139368,58864,,
1503330,Washington Av:Railroad Crossing,37.703929,-122.142682,51320,,
1503340,Washington Av:San Leandro Blvd,37.713833,-122.149176,55308,,
1503350,Washington Av:San Leandro Blvd,37.713949,-122.148942,52130,,
1503370,Washington Av:Springlake Dr,37.694093,-122.139035,55213,,
1503380,Washington Av:Thornton St,37.721389,-122.154151,57449,,
1503390,Washington Av:Thornton St,37.721654,-122.154161,51057,,
1503420,Wicks Blvd:Burkhart Av,37.683924,-122.158932,51071,,
1503470,Wicks Blvd:Libertyway (Stenzel Park),37.686793,-122.161064,51761,,
1503480,Wicks Blvd:Libertyway (Opp. Stenzel Park),37.685852,-122.160634,52590,,
1503490,Wicks Blvd:Manor Blvd,37.691313,-122.162875,54734,,
1503500,Wicks Blvd:Manor Blvd,37.690593,-122.162993,52107,,
1503510,Wicks Blvd:Mission Bay Complex,37.682702,-122.158269,54785,,
1503540,Wicks Blvd:Sea Cloud Av,37.689046,-122.162548,57743,,
1503550,Wicks Blvd:Sea Cloud Av,37.688384,-122.162068,52171,,
1503560,Wiley St:Bethany St,37.698573,-122.157310,57768,,
1503570,Wiley St:Ottawa Av,37.698579,-122.157458,58221,,
1503580,Wiley St:Purdue St,37.695342,-122.157005,58813,,
1503590,Wiley St:Purdue St,37.695504,-122.156876,58332,,
1503600,Williams St:Alvarado St,37.717378,-122.160273,52172,,
1503610,Williams St:Alvarado St,37.717492,-122.160370,52175,,
1503620,Williams St:Castro St,37.713950,-122.168493,52657,,
1503630,Williams St:Hilding Av,37.714738,-122.166612,58740,,
1503650,Williams St:Merced St,37.712247,-122.172549,52620,,
1503660,Williams St:Nome St,37.707232,-122.184588,58798,,
1503670,Williams St:Orchard Av,37.716572,-122.162605,53437,,
1503680,Williams St:Orchard Av,37.716466,-122.162476,52762,,
1503690,Williams St:Wayne Av,37.715484,-122.165204,54170,,
1503700,Washington Av:Harlan St,37.718621,-122.152333,52920,,
1503800,Williams St:Nome St,37.707016,-122.185481,52950,,
1503900,Aurora Dr:W Av 130,37.704417,-122.186459,53020,,
1504000,Marina Blvd:Aurora Dr,37.702695,-122.185525,55318,,
1504010,Fairway Dr:Monarch Bay Dr,37.695840,-122.185874,54270,,
1504020,Aurora Dr:Fairway Dr,37.697399,-122.181850,51148,,
1504030,Bermuda Way:Acapulco Rd,37.695031,-122.179722,53060,,
1504040,Bermuda Way:Doolittle Dr,37.696925,-122.175181,54033,,
1504080,Hesperian Blvd:Halcyon Dr,37.701334,-122.130141,54517,,
1504090,Halcyon Dr:Hesperian Blvd,37.702012,-122.130627,54223,,
1504160,E 14th St:159th Av,37.699598,-122.120677,55586,,
1504170,E 14th St:Ashland Av,37.698644,-122.119007,55638,,
1504180,E 14th St:Bayfair Dr,37.701508,-122.123442,55401,,
1504190,Bancroft Av:Estudillo Av,37.726927,-122.147882,55753,,
1504200,E 14th St:W Juana Av,37.723613,-122.154109,55292,,
1504210,MacArthur Blvd:Estudillo Av,37.729245,-122.138904,58771,,
1504220,Bayfair BART Station,37.696700,-122.125718,53684,,place_BYBA
1504230,Bayfair BART Station,37.696873,-122.125776,53520,,place_BYBA
1504240,Bayfair BART Station,37.696620,-122.125410,50700,,place_BYBA
1504250,Bayfair BART Station,37.696459,-122.125010,54444,,place_BYBA
1504260,Williams St:Doolittle Dr,37.708039,-122.183029,53804,,
1504270,William St:Castro St,37.713984,-122.168807,58525,,
1504280,Lewelling Blvd:Dewey St,37.682337,-122.148578,56754,,
1504290,Lewelling Blvd:Dewey St,37.682159,-122.148380,53272,,
1504300,Washington Av:Springlake Dr,37.693354,-122.139353,55681,,
1504330,Westgate Pkwy:Davis St,37.717976,-122.178919,50421,,
1504340,Westgate Pkwy:#Walmart,37.715143,-122.176904,50423,,
1504350,Westgate Pkwy:#Walmart,37.714379,-122.176482,50424,,
1504360,Westgate Pkwy:Davis St,37.718168,-122.179304,50425,,
1504370,Hesperian Blvd:Springlake Dr,37.691822,-122.130225,50524,,
1504380,Hesperian Blvd:Springlake Dr,37.692108,-122.129871,50526,,
1504390,Dutton Av:Bancroft Av,37.733701,-122.150885,50573,,
1504410,Merced St:Marina Blvd,37.709203,-122.171103,50673,,
1504420,Westgate Pkwy:Williams St,37.711846,-122.174627,50674,,
1504430,Williams St:Westgate Pkwy,37.711430,-122.174877,50679,,
1504450,Williams St:#2051,37.709918,-122.178127,50686,,
1504460,Williams St:Doolittle Dr,37.708359,-122.181860,50687,,
1504470,Farallon Dr:Catalina St,37.693590,-122.171216,50689,,
1504480,Farallon Dr:Catalina St,37.693793,-122.171902,50695,,
1504490,Farallon Dr:#2012,37.692737,-122.165279,50696,,
1504500,Wicks Blvd:Farallon Dr,37.692665,-122.163303,50698,,
1504510,E 14th St:150th Av,37.705447,-122.129060,50702,,
1504580,Williams St:#2020,37.710074,-122.178166,50732,,
1600010,11th St:#3069,37.976021,-122.351471,58772,,
1600020,11th St:Stonington Av,37.976825,-122.351086,51184,,
1600030,23rd St:Bush Av,37.955844,-122.347445,55680,,
1600040,23rd St:Dover Av,37.958328,-122.346945,55890,,
1600050,23rd St:Dover Av,37.958777,-122.347032,56033,,
1600080,23rd St:Pine Av,37.954889,-122.347247,55368,,
1600090,23rd St:Standard Av,37.961753,-122.345644,55381,,
1600110,Broadway Av:11th St,37.974901,-122.351518,56099,,
1600120,Broadway Av:12th St,37.974537,-122.351338,55910,,
1600130,Broadway Av:14th St,37.973152,-122.349946,55412,,
1600150,Broadway Av:17th St,37.970980,-122.347800,52248,,
1600160,Broadway Av:17th St,37.971322,-122.347936,55682,,
1600170,Broadway Av:20th St,37.969243,-122.346059,53590,,
1600180,Broadway Av:20th St,37.969454,-122.346116,57644,,
1600190,Broadway Av:Rivers St,37.973396,-122.349948,56768,,
1600200,Church Ln:Dover Av,37.957526,-122.341560,59844,,
1600210,Church Ln:El Portal Dr,37.962550,-122.336448,54540,,
1600220,Church Ln:El Portal Dr,37.962558,-122.336262,54571,,
1600230,Church Ln:San Pablo Adult Senior Center,37.957557,-122.341210,50448,,
1600240,Church Ln:San Pablo Av,37.958469,-122.340639,52205,,
1600250,Church Ln:San Pablo Av,37.959122,-122.339750,51448,,
1600260,Church Ln:St Joseph Cemetery,37.961025,-122.337448,52284,,
1600270,Church Ln:St Joseph Cemetery,37.961045,-122.337134,52448,,
1600280,Church Ln:Villa Dr,37.956289,-122.342445,54572,,
1600300,Church Ln:Willow Rd,37.959932,-122.338777,53630,,
1600310,Church Ln:Willow Rd,37.959650,-122.339378,55683,,
1600320,College Ln:Mission Bell Dr,37.968790,-122.342901,56899,,
1600340,Contra Costa College,37.970909,-122.340413,58441,,place_CCCO
1600350,Contra Costa College,37.971041,-122.340350,50503,,place_CCCO
1600360,Contra Costa College,37.970986,-122.340149,56662,,place_CCCO
1600370,Contra Costa College,37.970852,-122.340253,55959,,place_CCCO
1600380,Contra Costa College,37.970695,-122.340387,55114,,place_CCCO
1600400,Contra Costa College,37.970847,-122.339928,53733,,place_CCCO
1600410,Contra Costa College,37.971079,-122.339875,55888,,place_CCCO
1600420,Contra Costa College,37.971249,-122.339883,54442,,place_CCCO
1600430,Contra Costa College,37.971401,-122.340051,56262,,place_CCCO
1600440,Del Camino Dr:Mission Bell Dr,37.969878,-122.342889,54573,,
1600450,Del Camino Dr:Rivers St,37.971546,-122.342288,58442,,
1600470,El Portal Dr:Castro Rd,37.965741,-122.338782,55423,,
1600480,El Portal Dr:Mission Bell Dr,37.966755,-122.343129,53384,,
1600490,El Portal Dr:Mission Bell Dr,37.966564,-122.343229,58383,,
1600500,Evans Av:San Pablo Dam Rd,37.954008,-122.333372,53565,,
1600510,John Av:11th St,37.978984,-122.350882,58779,,
1600520,John Av:Giant Hwy,37.979269,-122.352557,54579,,
1600530,Market Av:15th St,37.958429,-122.354893,58446,,
1600540,Market Av:16th St,37.958391,-122.354074,55643,,
1600550,Market Av:17th St,37.958030,-122.353073,55891,,
1600560,Market Av:19th St,37.957709,-122.350963,58535,,
1600570,Market Av:23rd St,37.956882,-122.347157,50506,,
1600580,Market Av:23rd St,37.956705,-122.346992,53656,,
1600590,Market Av:Pullman St,37.956206,-122.344067,53930,,
1600600,Market Av:Rumrill Blvd,37.958895,-122.357100,59549,,
1600610,Market Av:Rumrill Blvd,37.958750,-122.356366,50113,,
1600620,Mc Bryde Av:Amador St,37.948917,-122.325597,53275,,
1600630,Mc Bryde Av:Marin Av,37.950616,-122.322869,53657,,
1600640,Mc Bryde Av:Yuba Av,37.949367,-122.324085,53763,,
1600650,Mission Bell Dr:College Ln,37.968871,-122.342103,58033,,
1600660,Mission Bell Dr:El Portal Dr,37.967705,-122.343134,56065,,
1600680,Rumrill Blvd:17th St,37.966877,-122.350250,55892,,
1600690,Rumrill Blvd:17th St,37.966505,-122.350620,58449,,
1600700,Rumrill Blvd:19th St,37.967702,-122.347419,55382,,
1600710,Rumrill Blvd:19th St,37.967813,-122.347703,54066,,
1600720,Rumrill Blvd:Brookside Dr,37.963657,-122.354844,51501,,
1600730,Rumrill Blvd:Brookside Dr,37.963379,-122.355254,56335,,
1600740,Rumrill Blvd:Bush Av,37.955884,-122.356746,55386,,
1600750,Rumrill Blvd:Dover Av,37.960647,-122.356374,55013,,
1600760,Rumrill Blvd:Emeric Av,37.954107,-122.356845,58066,,
1600770,Rumrill Blvd:Folsom Av,37.961781,-122.356103,56199,,
1600780,Rumrill Blvd:Market Av,37.959154,-122.356545,51044,,
1600790,Rumrill Blvd:Market Av,37.958653,-122.356809,56299,,
1600800,Rumrill Blvd:Pine Av,37.955165,-122.357026,56165,,
1600810,Rumrill Blvd:Regina Av,37.951550,-122.356967,54542,,
1600820,Rumrill Blvd:Regina Av,37.951510,-122.357199,56265,,
1600830,Rumrill Blvd:Road 20,37.965008,-122.353850,55613,,
1600840,Rumrill Blvd:Road 20,37.964979,-122.354236,50757,,
1600850,San Pablo Av:#13685,37.957650,-122.338493,54597,,
1600860,San Pablo Av:#13700,37.957655,-122.338872,54040,,
1600870,San Pablo Av:#14041,37.961296,-122.343886,52251,,
1600880,San Pablo Av:23rd St,37.962350,-122.344932,52144,,
1600890,San Pablo Av:Church Ln,37.958506,-122.339689,56113,,
1600910,San Pablo Av:El Portal Dr,37.966699,-122.344283,56757,,
1600920,San Pablo Av:Kirk Ln,37.951178,-122.332499,53950,,
1600930,San Pablo Av:Montoya Av,37.949774,-122.331813,59448,,
1600940,San Pablo Av:Rheem Av,37.950029,-122.332245,57650,,
1600950,San Pablo Av:Rivers St,37.971822,-122.343087,54099,,
1600960,San Pablo Av:Purisima St,37.964157,-122.345208,56761,,
1600970,San Pablo Av:Rumrill Blvd,37.968708,-122.343989,55802,,
1600980,San Pablo Av:San Pablo Dam Rd,37.953476,-122.333864,57455,,
1600990,San Pablo Av:San Pablo Dam Rd,37.952465,-122.333118,55299,,
1601000,San Pablo Av:Stone Av,37.965803,-122.344957,56111,,
1601010,San Pablo Av:Tulare Av,37.951461,-122.332904,58111,,
1601030,San Pablo Av:Vale Rd,37.955914,-122.336062,55811,,
1601040,San Pablo Av:Van Ness Av,37.960153,-122.342394,51116,,
1601050,San Pablo Av:Van Ness St,37.960793,-122.342867,51757,,
1601060,San Pablo Dam Rd:Contra Costa Av,37.953782,-122.331818,59655,,
1601070,Stanton Av:11th St,37.978392,-122.350962,54430,,
1601080,Stanton Av:Espanola Dr,37.979209,-122.345311,55803,,
1601090,Stanton Av:Giant Rd,37.978701,-122.352945,56120,,
1601100,Stanton Av:John Av,37.978037,-122.347873,57105,,
1601110,Vale Rd:Doctors Hospital,37.953425,-122.338034,53244,,
1601120,Vale Rd:Doctors Hospital,37.953462,-122.338241,58595,,
1601130,San Pablo Av:Vale Rd,37.955164,-122.335391,55578,,
1601140,San Pablo Dam Rd:Princeton Plaza,37.962365,-122.325880,56311,,
1601150,San Pablo Dam Rd:Princeton Plaza,37.962861,-122.325414,56613,,
1601160,El Portal Dr:Castro Rd,37.965555,-122.340211,58099,,
1601170,15th St:Bayview Elementary School,37.974463,-122.348414,55048,,
1601180,Vale Rd:San Pablo Av,37.955319,-122.336152,54546,,
1700010,Alvarado Blvd:Dyer St,37.589343,-122.069233,54323,,
1700020,Alvarado Blvd:Dyer St,37.590112,-122.070070,51133,,
1700030,Alvarado Blvd:Fair Ranch Rd,37.591381,-122.072404,55658,,
1700040,Alvarado Blvd:Fair Ranch Rd,37.591165,-122.072541,56885,,
1700050,Alvarado Blvd:Fredi St,37.591900,-122.077433,59585,,
1700060,Alvarado Blvd:Fredi St,37.591718,-122.077218,58668,,
1700070,Alvarado Blvd:Galaxy Dr,37.588246,-122.067271,58166,,
1700080,Alvarado Blvd:Galaxy Dr,37.588199,-122.066617,55806,,
1700090,Alvarado Blvd:New Haven St,37.592648,-122.075144,55893,,
1700100,Alvarado Blvd:New Haven St,37.592242,-122.074567,52757,,
1700110,Alvarado Blvd:Union City Blvd,37.591517,-122.080366,55815,,
1700120,Alvarado Blvd:Union City Blvd,37.591753,-122.080469,56011,,
1700130,Alvarado-Niles Rd:Almaden Blvd,37.596193,-122.054373,50990,,
1700140,Alvarado-Niles Rd:Almaden Blvd,37.596539,-122.054703,52512,,
1700150,Alvarado-Niles Rd:Central Av,37.591996,-122.039157,50205,,
1700160,Alvarado-Niles Rd:Central Av,37.592485,-122.040032,57844,,
1700170,Alvarado-Niles Rd:Dowe Av,37.593372,-122.044177,53757,,
1700180,Alvarado-Niles Rd:Dowe Av,37.593643,-122.044224,56399,,
1700190,Alvarado-Niles Rd:H St,37.589283,-122.028400,55889,,
1700200,Alvarado-Niles Rd:Hartnell St,37.589865,-122.030511,58199,,
1700210,Alvarado-Niles Rd:Hartnell St,37.589269,-122.029291,55809,,
1700220,Alvarado-Niles Rd:Hop Ranch Rd,37.594595,-122.047644,56643,,
1700230,Alvarado-Niles Rd:Hop Ranch Rd,37.594326,-122.047616,54549,,
1700240,Alvarado-Niles Rd:Medallion Dr,37.595347,-122.051258,56122,,
1700250,Alvarado-Niles Rd:Medallion Dr,37.595779,-122.051946,58266,,
1700260,Alvarado-Niles Rd:Meyers Dr,37.588199,-122.024489,54320,,
1700270,Alvarado-Niles Rd:Monterra Ter,37.584780,-122.012366,57215,,
1700280,Alvarado-Niles Rd:Nidus Ct,37.587755,-122.023811,54675,,
1700290,Alvarado-Niles Rd:Osprey Dr,37.584477,-122.012335,57325,,
1700300,Alvarado-Niles Rd:Royal Ann Dr (Logan Sr High Sc.),37.588738,-122.027370,55084,,
1700310,Alvarado-Niles Rd:Santa Maria Dr,37.598032,-122.065813,55887,,
1700330,Alvarado-Niles Rd:Western Av,37.590793,-122.034831,55816,,
1700340,Alvarado-Niles Rd:Western Av,37.591268,-122.035593,57760,,
1700350,Decoto Rd:Alvarado-Niles Rd,37.586601,-122.021971,55877,,
1700360,Decoto Rd:Alvarado-Niles Rd,37.586541,-122.021692,56762,,
1700370,Decoto Rd:Clover St (Royal Ann Dr),37.580556,-122.023761,54720,,
1700380,Decoto Rd:Depot Rd,37.595544,-122.018492,54113,,
1700390,Decoto Rd:Eleventh St,37.593952,-122.019375,54730,,
1700400,Decoto Rd:3rd St,37.601115,-122.016513,55413,,
1700410,Decoto Rd:Fourth St,37.600181,-122.017165,55819,,
1700420,Decoto Rd:Meyers Dr,37.590181,-122.020720,53338,,
1700430,Decoto Rd:Perry Rd,37.583326,-122.022780,57708,,
1700440,Decoto Rd:Perry Rd,37.582837,-122.023266,55295,,
1700450,Decoto Rd:Royal Ann Dr (Clover St),37.580981,-122.023916,50252,,
1700460,Decoto Rd:Seventh St,37.597397,-122.017837,55896,,
1700470,Decoto Rd:Seventh St,37.597732,-122.018020,56770,,
1700480,Decoto Rd:Union Square,37.590314,-122.020371,57718,,
1700490,Dyer St:Alvarado Blvd,37.590334,-122.069056,55755,,
1700500,Dyer St:Alvarado-Niles Rd,37.596593,-122.070844,50509,,
1700510,Dyer St:Flint St,37.604364,-122.069316,54654,,
1700520,Dyer St:Ratekin Dr,37.599890,-122.070276,55934,,
1700530,Dyer St:San Carlos Way,37.595799,-122.070806,52253,,
1700540,Dyer St:Santa Susana Way,37.593102,-122.069151,56008,,
1700550,Dyer St:Santa Susana Way,37.592828,-122.068725,56233,,
1700560,Dyer St:Union Landing Blvd,37.598577,-122.071011,56763,,
1700570,Hesperian Blvd:Pepsi Factory,37.610495,-122.084424,55148,,
1700590,Mission Blvd:7th St,37.590809,-122.003067,53453,,
1700600,Mission Blvd:Appian Way,37.591712,-122.003637,55773,,
1700610,Mission Blvd:F St,37.603809,-122.017601,56769,,
1700620,Mission Blvd:Lafayette Av,37.611572,-122.026401,59110,,
1700630,Mission Blvd:Lafayette Av,37.611818,-122.026254,57474,,
1700640,Mission Blvd:Tamarack Dr,37.608265,-122.022632,56365,,
1700650,Mission Blvd:Tamarack Dr,37.609004,-122.023060,53523,,
1700660,Mission Blvd:Whipple Rd,37.605785,-122.019818,57728,,
1700670,Mission Blvd:Whipple Rd,37.606819,-122.020454,54166,,
1700760,Union City Blvd:Bay Colony Way,37.572976,-122.078297,50441,,
1700770,Union City Blvd:Bay Colony Way,37.571507,-122.077828,57605,,
1700780,Union City Blvd:Bettencourt Way,37.598914,-122.081856,56230,,
1700790,Union City Blvd:Jean Dr,37.581056,-122.080658,56965,,
1700800,Union City Blvd:Jean Dr,37.580761,-122.081022,57606,,
1700810,Union City Blvd:Kohoutek Way,37.608867,-122.083044,51665,,
1700820,Union City Blvd:Kohoutek Way,37.608562,-122.083221,55826,,
1700830,Union City Blvd:Rocklin Dr,37.567707,-122.072274,57615,,
1700840,Union City Blvd:Rocklin Dr,37.568500,-122.073120,51516,,
1700850,Union City Blvd:Rose Way,37.574606,-122.079500,57616,,
1700860,Union City Blvd:Rose Way,37.575719,-122.079777,56118,,
1700870,Union City Blvd:Horner St,37.595748,-122.081050,50305,,
1700880,Union City Blvd:Smith St,37.596956,-122.080839,50221,,
1700890,Union City Blvd:Tara Ct,37.599648,-122.081619,50442,,
1700900,Union City Blvd:Whipple Rd,37.605136,-122.082571,56228,,
1700910,Union City Blvd:Whipple Rd,37.606134,-122.082369,55015,,
1700960,Union City Blvd:Horner St,37.595338,-122.080756,57855,,
1700980,Union Landing Transit Center,37.598704,-122.065600,55744,,
1701000,Alvarado Niles Rd:Union Square,37.586519,-122.019435,58094,,
1701010,Alvarado Niles Rd:Decoto Rd,37.587048,-122.020388,58142,,
1701180,Union City BART,37.590360,-122.017465,50781,,
1701190,Union City BART,37.590213,-122.017254,50782,,
1701200,Union City BART,37.589894,-122.016840,50783,,
1701210,Union City BART,37.589744,-122.016645,50784,,
1701220,Union City BART,37.590398,-122.017262,50786,,
1701240,Union City BART,37.590007,-122.016733,50797,,
1701250,Union City BART,37.589874,-122.016561,50798,,
1800100,Chess Dr:#1163,37.566405,-122.272319,54970,,
1800110,Chess Dr: #1153,37.567395,-122.272201,56338,,
1800120,Chess Dr:Hatch Dr,37.567976,-122.274464,56574,,
1800130,Vintage Park Dr:Velocity Way,37.567591,-122.278263,55829,,
1800140,Vintage Park Dr:#378,37.563547,-122.278356,54199,,
1800150,Vintage Park Dr:#900,37.559393,-122.276671,55040,,
1800160,Foster City Blvd:Metro Center Blvd,37.562242,-122.270820,57626,,
1800170,E Hillsdale Blvd:Foster City Blvd,37.560779,-122.269755,50446,,
1800180,E Hillsdale Blvd:Center Park Ln,37.556041,-122.275124,57430,,
1800190,E Hillsdale Blvd:Edgewater Blvd,37.554054,-122.278331,55831,,
1800300,E Hillsdale Blvd:Edgewater Blvd,37.554492,-122.277018,50449,,
1800310,E Hillsdale Blvd:Center Park Ln,37.556119,-122.274485,59020,,
1800320,E Hillsdale Blvd:Shell Blvd,37.559177,-122.270718,51442,,
1800330,Foster City Blvd:#551,37.562126,-122.269999,59910,,
1900100,E Hillsdale Blvd:Saratoga Dr,37.541216,-122.291528,57640,,
1900110,El Camino Real:W Hillsdale Blvd,37.536275,-122.296963,56608,,
1900120,W Hillsdale Blvd:Edison St,37.535186,-122.299818,55411,,
1900130,E Hillsdale Blvd:Pike Ln,37.540891,-122.291524,56911,,
2200020,Stanford Oval,37.429272,-122.168925,55432,,
2200050,Quarry Rd:Vineyard Ln,37.438343,-122.171449,57738,,
2200060,Middlefield Rd:Willow Rd,37.454069,-122.163313,54834,,
2200070,Middlefield Rd:Lytton Av,37.451337,-122.157909,57635,,
2200220,Page Mill Rd:El Camino Real,37.422540,-122.142700,55184,,
2200230,Page Mill Rd:Ramos Way,37.421053,-122.143935,50854,,
2200240,Page Mill Rd:Hansen Way,37.418634,-122.145910,51854,,
2200250,Hanover St:Page Mill Rd,37.416747,-122.146328,52854,,
2200260,Hanover St:Entrance To Buld20,37.415440,-122.143670,53404,,
2200270,Hanover St:Main Entrance Hp,37.412654,-122.144350,53414,,
2200280,Hanover St:Gate 5,37.411012,-122.145693,53424,,
2200290,Hillview Av:Hanover St,37.408665,-122.146619,53464,,
2200300,Hillview Av:#3300,37.407115,-122.145399,53494,,
2200310,Hillview Av:Coyote Hill Rd,37.401307,-122.145390,53843,,
2200320,Hillview Av:#3410,37.398619,-122.144473,53854,,
2200330,Hillview Av:Arastradero Rd,37.395246,-122.143518,58984,,
2200340,Arastradero Rd:#1070,37.393543,-122.145983,56404,,
2200350,Deer Creek Rd:Arastradero Rd,37.394106,-122.148698,50434,,
2200360,Deer Creek Rd:Dept Of Interior,37.395276,-122.149533,56336,,
2200370,Page Mill Rd:Peter Coutts Court,37.412195,-122.150919,56414,,
2200380,Page Mill Rd:#1501,37.414222,-122.149223,56424,,
2200390,Page Mill Rd:Hanover St,37.417520,-122.146491,52259,,
2200400,Page Mill Rd:Hanover St,37.417487,-122.146893,56494,,
2200410,Page Mill Rd:#1501,37.413969,-122.149805,58054,,
2200420,Page Mill Rd:Peter Coutts Court,37.411874,-122.151547,58108,,
2200430,Deer Creek Rd:Dept Of Interior,37.395433,-122.149999,55303,,
2200440,Deer Creek Rd:Arastradero Rd,37.393842,-122.148715,58409,,
2200450,Arastradero Rd:Thendara Ln,37.393447,-122.145893,58154,,
2200470,Hillview Av:Arastradero Rd,37.395038,-122.143285,50771,,
2200480,Hillview Av:#3431,37.398965,-122.144409,51519,,
2200490,Hillview Av:Coyote Hill Rd,37.402000,-122.145465,55305,,
2200500,Hillview Av:Miranda Av,37.405058,-122.145643,50772,,
2200510,Hillview Av:#3260,37.408132,-122.145510,58776,,
2200520,Hanover St:Hillview Av,37.409302,-122.146926,55021,,
2200530,Hanover St:#3251,37.410622,-122.145796,51446,,
2200540,Hanover St:#3251 #2,37.413501,-122.143455,55836,,
2200550,Hanover St:#3135,37.415439,-122.143364,55315,,
2200560,Page Mill Rd:Hansen Way,37.419155,-122.145157,55032,,
2200570,Page Mill Rd:Ramos Way,37.420822,-122.143754,55839,,
2200750,Middlefield Rd:Lytton Av,37.451733,-122.158263,55248,,
2200760,Middlefield Rd:Willow Rd,37.454560,-122.163789,58870,,
2200770,Roth Way:Campus Dr,37.432188,-122.172227,58492,,
2200780,Page Mill Rd:El Camino Real,37.423279,-122.141657,58493,,
2200790,Miranda Av:VA Hospital,37.403904,-122.141396,56544,,
2200800,Palo Alto Transit Center,37.443967,-122.166265,55003,,
2200810,Lytton Av:Kipling St,37.448361,-122.161370,59150,,
2200820,Lytton Av:Florence St,37.447350,-122.162377,58254,,
2200830,Lytton Av:Ramona St,37.445992,-122.163712,58328,,
2200840,Lytton Av:Ramona St,37.446280,-122.163174,56877,,
2200860,Lytton Av:Cowper St,37.449274,-122.160254,55284,,
2200870,Miranda Av:Hillview Av,37.404427,-122.145365,58496,,
2200930,Roth Way:Lomita Dr,37.432154,-122.172439,50809,,
2300000,Main St:Great Mall,37.413861,-121.900157,56663,,
2300010,Los Coches St At Indian Comm Cr,37.431700,-121.894138,58805,,
2300020,N Milpitas Blvd:Jacklin St,37.444385,-121.906545,54034,,
2300030,N Milpitas Blvd:Escuela Pkwy,37.438583,-121.901667,58354,,
2300040,Calaveras Blvd:N Milpitas Blvd,37.432362,-121.898226,54266,,
2300060,N Milpitas Blvd:Escuela Pkwy,37.439477,-121.902034,55384,,
2300070,N Milpitas Blvd:At Library,37.433962,-121.900197,54180,,
2300080,Serry Way:Main St,37.428371,-121.906741,50306,,
2300100,N Milpitas Blvd:Beresford Ct,37.434441,-121.900851,50608,,
2400000,Willow Rd:Hamilton Av,37.479370,-122.151295,57761,,
2400010,Willow Rd:Ivy Dr,37.475830,-122.153104,51449,,
2400020,Willow Rd:Newbridge St,37.472727,-122.154731,55804,,
2400030,VA Hospital,37.464890,-122.158342,50353,,
2400040,Willow Rd:Coleman Av,37.461073,-122.160293,55814,,
2400050,Willow Rd:Nash Av,37.458656,-122.162022,58465,,
2400060,Willow Rd:Blackburn St,37.455818,-122.163474,59190,,
2400070,Willow Rd:Blackburn St,37.456294,-122.163017,54280,,
2400080,Willow Rd:Gilbert Av,37.459909,-122.161138,58747,,
2400090,Willow Rd:Coleman Av,37.461187,-122.159990,57762,,
2400100,Willow Rd:O'Keefe St,37.463304,-122.158228,59498,,
2400110,Willow Rd:Chester St,37.466116,-122.156652,56988,,
2400120,Willow Rd:Newbridge St,37.473118,-122.154112,57675,,
2400130,Willow Rd:O'Brien Dr,37.475464,-122.152957,54299,,
2400140,Willow Rd:Hamilton Av,37.479850,-122.150705,58299,,
9700030,Roth Way:Campus Dr,37.432291,-122.172658,54329,,
9800010,150th Av:Foothill Blvd,37.710005,-122.123919,58311,,
9800020,159th Av:E 14th St,37.699342,-122.121197,58808,,
9800040,159th Av:E 14th St,37.700260,-122.120437,51515,,
9800050,159th Av:Liberty St,37.704424,-122.117061,52526,,
9800060,159th Av:Liberty St,37.704617,-122.116869,56363,,
9800070,159th Av:Mateo St,37.701537,-122.119311,57769,,
9800080,159th Av:Mateo St,37.701611,-122.119021,52262,,
9800090,164th Av:E 14th St,37.695027,-122.113165,55870,,
9800100,164th Av:Foothill Blvd,37.699618,-122.108511,59350,,
