trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,last_stop_on_trip
t108-sl2-p71-r5,,,158,396,,,,7372,
t108-sl2-p71-r5,,,152,446,,,,8405,
t108-sl2-p71-r5,,,159,566,,,,10899,
t108-sl2-p71-r5,,,160,612,,,,11840,
t108-sl2-p71-r5,09:56:00,09:56:00,155,660,,,,12829,
t108-sl2-p71-r5,,,108,889,,,,14853,
t108-sl2-p71-r5,,,46,985,,,,15705,
t108-sl2-p71-r5,10:03:00,10:03:00,128,1080,,,,16536,
t108-sl2-p71-r5,,,352,1099,,,,16904,
t108-sl2-p71-r5,,,201,1136,,,,17598,
t108-sl2-p71-r5,,,25,1188,,,,18551,
t108-sl2-p71-r5,,,231,1223,,,,19209,
t108-sl2-p71-r5,,,443,1309,,,,20807,
t108-sl2-p71-r5,10:08:00,10:08:00,439,1380,,,,22128,
t108-sl2-p71-r5,,,371,1444,,,,23293,
t108-sl2-p71-r5,,,154,1552,,,,25259,
t108-sl2-p71-r5,,,452,1590,,,,25947,
t108-sl2-p71-r5,,,166,1683,,,,27632,
t108-sl2-p71-r5,10:14:00,10:14:00,156,1740,,,,28663,
t108-sl2-p71-r5,,,167,1852,,,,29824,
t108-sl2-p71-r5,,,161,1981,,,,31147,
t108-sl2-p71-r5,,,153,2054,,,,31895,
t108-sl2-p71-r5,,,162,2118,,,,32558,
t108-sl2-p71-r5,,,168,2181,,,,33203,
t108-sl2-p71-r5,,,56,2266,,,,34081,
t108-sl2-p71-r5,10:25:00,10:25:00,26,2400,,,,35456,1
t108-sl3-p72-r49,09:40:00,09:45:00,26,0,,,,0,
t108-sl3-p72-r49,,,145,83,,,,1543,
t108-sl3-p72-r49,,,146,111,,,,2049,
t108-sl3-p72-r49,,,364,156,,,,2871,
t108-sl3-p72-r49,,,365,197,,,,3636,
t108-sl3-p72-r49,,,372,235,,,,4329,
t108-sl3-p72-r49,,,373,306,,,,5630,
t108-sl3-p72-r49,09:51:00,09:51:00,157,360,,,,6613,
t108-sl3-p72-r49,,,158,396,,,,7372,
t108-sl3-p72-r49,,,152,446,,,,8405,
t108-sl3-p72-r49,,,159,566,,,,10899,
t108-sl3-p72-r49,,,160,612,,,,11840,
t108-sl3-p72-r49,09:56:00,09:56:00,155,660,,,,12829,
t108-sl3-p72-r49,,,108,889,,,,14853,
t108-sl3-p72-r49,,,46,985,,,,15705,
t108-sl3-p72-r49,10:03:00,10:03:00,128,1080,,,,16536,
t108-sl3-p72-r49,,,352,1099,,,,16904,
t108-sl3-p72-r49,,,201,1136,,,,17598,
t108-sl3-p72-r49,,,25,1188,,,,18551,
t108-sl3-p72-r49,,,231,1223,,,,19209,
t108-sl3-p72-r49,,,443,1309,,,,20807,
t108-sl3-p72-r49,10:08:00,10:08:00,439,1380,,,,22128,
t108-sl3-p72-r49,,,371,1444,,,,23293,
t108-sl3-p72-r49,,,154,1552,,,,25259,
t108-sl3-p72-r49,,,452,1590,,,,25947,
t108-sl3-p72-r49,,,166,1683,,,,27632,
t108-sl3-p72-r49,10:14:00,10:14:00,156,1740,,,,28663,
t108-sl3-p72-r49,,,167,1852,,,,29824,
t108-sl3-p72-r49,,,161,1981,,,,31147,
t108-sl3-p72-r49,,,153,2054,,,,31895,
t108-sl3-p72-r49,,,162,2118,,,,32558,
t108-sl3-p72-r49,,,168,2181,,,,33203,
t108-sl3-p72-r49,,,56,2266,,,,34081,
t108-sl3-p72-r49,10:25:00,10:25:00,26,2400,,,,35456,1
t109-sl2-p71-r11,10:10:00,10:15:00,26,0,,,,0,
t109-sl2-p71-r11,,,145,83,,,,1543,
t109-sl2-p71-r11,,,146,111,,,,2049,
t109-sl2-p71-r11,,,364,156,,,,2871,
t109-sl2-p71-r11,,,365,197,,,,3636,
t109-sl2-p71-r11,,,372,235,,,,4329,
t109-sl2-p71-r11,,,373,306,,,,5630,
t109-sl2-p71-r11,10:21:00,10:21:00,157,360,,,,6613,
t109-sl2-p71-r11,,,158,396,,,,7372,
t109-sl2-p71-r11,,,152,446,,,,8405,
t109-sl2-p71-r11,,,159,566,,,,10899,
t109-sl2-p71-r11,,,160,612,,,,11840,
t109-sl2-p71-r11,10:26:00,10:26:00,155,660,,,,12829,
t109-sl2-p71-r11,,,108,889,,,,14853,
t109-sl2-p71-r11,,,46,985,,,,15705,
t109-sl2-p71-r11,10:33:00,10:33:00,128,1080,,,,16536,
t109-sl2-p71-r11,,,352,1099,,,,16904,
t109-sl2-p71-r11,,,201,1136,,,,17598,
t109-sl2-p71-r11,,,25,1188,,,,18551,
t109-sl2-p71-r11,,,231,1223,,,,19209,
t109-sl2-p71-r11,,,443,1309,,,,20807,
t109-sl2-p71-r11,10:38:00,10:38:00,439,1380,,,,22128,
t109-sl2-p71-r11,,,371,1444,,,,23293,
t109-sl2-p71-r11,,,154,1552,,,,25259,
t109-sl2-p71-r11,,,452,1590,,,,25947,
t109-sl2-p71-r11,,,166,1683,,,,27632,
t109-sl2-p71-r11,10:44:00,10:44:00,156,1740,,,,28663,
t109-sl2-p71-r11,,,167,1852,,,,29824,
t109-sl2-p71-r11,,,161,1981,,,,31147,
t109-sl2-p71-r11,,,153,2054,,,,31895,
t109-sl2-p71-r11,,,162,2118,,,,32558,
t109-sl2-p71-r11,,,168,2181,,,,33203,
t109-sl2-p71-r11,,,56,2266,,,,34081,
t109-sl2-p71-r11,10:55:00,10:55:00,26,2400,,,,35456,1
t11-sl2-p1-r5,11:40:00,11:45:00,26,0,,,,0,
t11-sl2-p1-r5,,,79,81,,,,1502,
t11-sl2-p1-r5,,,80,126,,,,2330,
t11-sl2-p1-r5,,,81,156,,,,2877,
t11-sl2-p1-r5,,,82,192,,,,3540,
t11-sl2-p1-r5,,,83,236,,,,4353,
t11-sl2-p1-r5,11:50:00,11:50:00,84,300,,,,5528,
t11-sl2-p1-r5,,,266,343,,,,6198,
t11-sl2-p1-r5,,,267,396,,,,6994,
t11-sl2-p1-r5,,,268,426,,,,7464,
t11-sl2-p1-r5,,,4,498,,,,8553,
t11-sl2-p1-r5,,,5,571,,,,9670,
t11-sl2-p1-r5,,,14,681,,,,11351,
t11-sl2-p1-r5,11:58:00,11:58:00,6,780,,,,12849,
t11-sl2-p1-r5,,,8,814,,,,14055,
t11-sl2-p1-r5,,,9,840,,,,14959,
t11-sl2-p1-r5,,,10,911,,,,17461,
t11-sl2-p1-r5,,,16,933,,,,18230,
t11-sl2-p1-r5,,,11,1006,,,,20803,
t11-sl2-p1-r5,,,20,1034,,,,21800,
t11-sl2-p1-r5,,,460,1081,,,,23437,
t11-sl2-p1-r5,,,13,1109,,,,24430,
t11-sl2-p1-r5,,,414,1135,,,,25342,
t11-sl2-p1-r5,,,413,1171,,,,26626,
t11-sl2-p1-r5,12:05:00,12:05:00,412,1200,,,,27619,
t11-sl2-p1-r5,,,411,1296,,,,28160,
t11-sl2-p1-r5,,,169,1491,,,,29256,
t11-sl2-p1-r5,12:12:00,12:12:00,464,1620,,,,29977,
t11-sl2-p1-r5,,,171,1684,,,,31313,
t11-sl2-p1-r5,,,17,1784,,,,33383,
t11-sl2-p1-r5,,,18,1820,,,,34137,
t11-sl2-p1-r5,,,19,1884,,,,35448,
t11-sl2-p1-r5,12:18:00,12:18:00,461,1980,,,,37434,
t11-sl2-p1-r5,,,21,2055,,,,38505,
t11-sl2-p1-r5,,,22,2130,,,,39566,
t11-sl2-p1-r5,,,23,2232,,,,41024,
t11-sl2-p1-r5,,,24,2318,,,,42243,
t11-sl2-p1-r5,12:25:00,12:25:00,26,2400,,,,43402,1
t110-sl2-p71-r27,10:40:00,10:45:00,26,0,,,,0,
t110-sl2-p71-r27,,,145,83,,,,1543,
t110-sl2-p71-r27,,,146,111,,,,2049,
t110-sl2-p71-r27,,,364,156,,,,2871,
t110-sl2-p71-r27,,,365,197,,,,3636,
t110-sl2-p71-r27,,,372,235,,,,4329,
t110-sl2-p71-r27,,,373,306,,,,5630,
t110-sl2-p71-r27,10:51:00,10:51:00,157,360,,,,6613,
t110-sl2-p71-r27,,,158,396,,,,7372,
t110-sl2-p71-r27,,,152,446,,,,8405,
t110-sl2-p71-r27,,,159,566,,,,10899,
t110-sl2-p71-r27,,,160,612,,,,11840,
t110-sl2-p71-r27,10:56:00,10:56:00,155,660,,,,12829,
t110-sl2-p71-r27,,,108,889,,,,14853,
t110-sl2-p71-r27,,,46,985,,,,15705,
t110-sl2-p71-r27,11:03:00,11:03:00,128,1080,,,,16536,
t110-sl2-p71-r27,,,352,1099,,,,16904,
t110-sl2-p71-r27,,,201,1136,,,,17598,
t110-sl2-p71-r27,,,25,1188,,,,18551,
t110-sl2-p71-r27,,,231,1223,,,,19209,
t110-sl2-p71-r27,,,443,1309,,,,20807,
t110-sl2-p71-r27,11:08:00,11:08:00,439,1380,,,,22128,
t110-sl2-p71-r27,,,371,1444,,,,23293,
t110-sl2-p71-r27,,,154,1552,,,,25259,
t110-sl2-p71-r27,,,452,1590,,,,25947,
t110-sl2-p71-r27,,,166,1683,,,,27632,
t110-sl2-p71-r27,11:14:00,11:14:00,156,1740,,,,28663,
t110-sl2-p71-r27,,,167,1852,,,,29824,
t110-sl2-p71-r27,,,161,1981,,,,31147,
t110-sl2-p71-r27,,,153,2054,,,,31895,
t110-sl2-p71-r27,,,162,2118,,,,32558,
t110-sl2-p71-r27,,,168,2181,,,,33203,
t110-sl2-p71-r27,,,56,2266,,,,34081,
t110-sl2-p71-r27,11:25:00,11:25:00,26,2400,,,,35456,1
t110-sl3-p72-r52,10:40:00,10:45:00,26,0,,,,0,
t110-sl3-p72-r52,,,145,83,,,,1543,
t110-sl3-p72-r52,,,146,111,,,,2049,
t110-sl3-p72-r52,,,364,156,,,,2871,
t110-sl3-p72-r52,,,365,197,,,,3636,
t110-sl3-p72-r52,,,372,235,,,,4329,
t110-sl3-p72-r52,,,373,306,,,,5630,
t110-sl3-p72-r52,10:51:00,10:51:00,157,360,,,,6613,
t110-sl3-p72-r52,,,158,396,,,,7372,
t110-sl3-p72-r52,,,152,446,,,,8405,
t110-sl3-p72-r52,,,159,566,,,,10899,
t110-sl3-p72-r52,,,160,612,,,,11840,
t110-sl3-p72-r52,10:56:00,10:56:00,155,660,,,,12829,
t110-sl3-p72-r52,,,108,889,,,,14853,
t110-sl3-p72-r52,,,46,985,,,,15705,
t110-sl3-p72-r52,11:03:00,11:03:00,128,1080,,,,16536,
t110-sl3-p72-r52,,,352,1099,,,,16904,
t110-sl3-p72-r52,,,201,1136,,,,17598,
t110-sl3-p72-r52,,,25,1188,,,,18551,
t110-sl3-p72-r52,,,231,1223,,,,19209,
t110-sl3-p72-r52,,,443,1309,,,,20807,
t110-sl3-p72-r52,11:08:00,11:08:00,439,1380,,,,22128,
t110-sl3-p72-r52,,,371,1444,,,,23293,
t110-sl3-p72-r52,,,154,1552,,,,25259,
t110-sl3-p72-r52,,,452,1590,,,,25947,
t110-sl3-p72-r52,,,166,1683,,,,27632,
t110-sl3-p72-r52,11:14:00,11:14:00,156,1740,,,,28663,
t110-sl3-p72-r52,,,167,1852,,,,29824,
t110-sl3-p72-r52,,,161,1981,,,,31147,
t110-sl3-p72-r52,,,153,2054,,,,31895,
t110-sl3-p72-r52,,,162,2118,,,,32558,
t110-sl3-p72-r52,,,168,2181,,,,33203,
t110-sl3-p72-r52,,,56,2266,,,,34081,
t110-sl3-p72-r52,11:25:00,11:25:00,26,2400,,,,35456,1
t110-sl4-p14-r77,10:40:00,10:45:00,26,0,,,,0,
t110-sl4-p14-r77,,,145,83,,,,1543,
t110-sl4-p14-r77,,,146,111,,,,2049,
t110-sl4-p14-r77,,,364,156,,,,2871,
t110-sl4-p14-r77,,,365,197,,,,3636,
t110-sl4-p14-r77,,,372,235,,,,4329,
t110-sl4-p14-r77,,,373,306,,,,5630,
t110-sl4-p14-r77,10:51:00,10:51:00,157,360,,,,6613,
t110-sl4-p14-r77,,,158,396,,,,7372,
t110-sl4-p14-r77,,,152,446,,,,8405,
t110-sl4-p14-r77,,,159,566,,,,10899,
t110-sl4-p14-r77,,,160,612,,,,11840,
t110-sl4-p14-r77,10:56:00,10:56:00,155,660,,,,12829,
t110-sl4-p14-r77,,,108,889,,,,14853,
t110-sl4-p14-r77,,,46,985,,,,15705,
t110-sl4-p14-r77,11:03:00,11:03:00,128,1080,,,,16536,
t110-sl4-p14-r77,,,352,1099,,,,16904,
t110-sl4-p14-r77,,,201,1136,,,,17598,
t110-sl4-p14-r77,,,25,1188,,,,18551,
t110-sl4-p14-r77,,,231,1223,,,,19209,
t110-sl4-p14-r77,,,443,1309,,,,20807,
t110-sl4-p14-r77,11:08:00,11:08:00,439,1380,,,,22128,
t110-sl4-p14-r77,,,371,1444,,,,23293,
t110-sl4-p14-r77,,,154,1552,,,,25259,
t110-sl4-p14-r77,,,452,1590,,,,25947,
t110-sl4-p14-r77,,,166,1683,,,,27632,
t110-sl4-p14-r77,11:14:00,11:14:00,156,1740,,,,28663,
t110-sl4-p14-r77,,,167,1852,,,,29824,
t110-sl4-p14-r77,,,161,1981,,,,31147,
t110-sl4-p14-r77,,,153,2054,,,,31895,
t110-sl4-p14-r77,,,162,2118,,,,32558,
t110-sl4-p14-r77,,,168,2181,,,,33203,
t110-sl4-p14-r77,,,56,2266,,,,34081,
t110-sl4-p14-r77,11:25:00,11:25:00,26,2400,,,,35456,1
t111-sl2-p71-r7,11:10:00,11:15:00,26,0,,,,0,
t111-sl2-p71-r7,,,145,83,,,,1543,
t111-sl2-p71-r7,,,146,111,,,,2049,
t111-sl2-p71-r7,,,364,156,,,,2871,
t111-sl2-p71-r7,,,365,197,,,,3636,
t111-sl2-p71-r7,,,372,235,,,,4329,
t111-sl2-p71-r7,,,373,306,,,,5630,
t111-sl2-p71-r7,11:21:00,11:21:00,157,360,,,,6613,
t111-sl2-p71-r7,,,158,396,,,,7372,
t111-sl2-p71-r7,,,152,446,,,,8405,
t111-sl2-p71-r7,,,159,566,,,,10899,
t111-sl2-p71-r7,,,160,612,,,,11840,
t111-sl2-p71-r7,11:26:00,11:26:00,155,660,,,,12829,
t111-sl2-p71-r7,,,108,889,,,,14853,
t111-sl2-p71-r7,,,46,985,,,,15705,
t111-sl2-p71-r7,11:33:00,11:33:00,128,1080,,,,16536,
t111-sl2-p71-r7,,,352,1099,,,,16904,
t111-sl2-p71-r7,,,201,1136,,,,17598,
t111-sl2-p71-r7,,,25,1188,,,,18551,
t111-sl2-p71-r7,,,231,1223,,,,19209,
t111-sl2-p71-r7,,,443,1309,,,,20807,
t111-sl2-p71-r7,11:38:00,11:38:00,439,1380,,,,22128,
t111-sl2-p71-r7,,,371,1444,,,,23293,
t111-sl2-p71-r7,,,154,1552,,,,25259,
t111-sl2-p71-r7,,,452,1590,,,,25947,
t111-sl2-p71-r7,,,166,1683,,,,27632,
t111-sl2-p71-r7,11:44:00,11:44:00,156,1740,,,,28663,
t111-sl2-p71-r7,,,167,1852,,,,29824,
t111-sl2-p71-r7,,,161,1981,,,,31147,
t111-sl2-p71-r7,,,153,2054,,,,31895,
t111-sl2-p71-r7,,,162,2118,,,,32558,
t111-sl2-p71-r7,,,168,2181,,,,33203,
t111-sl2-p71-r7,,,56,2266,,,,34081,
t111-sl2-p71-r7,11:55:00,11:55:00,26,2400,,,,35456,1
t112-sl2-p71-r39,11:40:00,11:45:00,26,0,,,,0,
t112-sl2-p71-r39,,,145,83,,,,1543,
t112-sl2-p71-r39,,,146,111,,,,2049,
t112-sl2-p71-r39,,,364,156,,,,2871,
t112-sl2-p71-r39,,,365,197,,,,3636,
t112-sl2-p71-r39,,,372,235,,,,4329,
t112-sl2-p71-r39,,,373,306,,,,5630,
t112-sl2-p71-r39,11:51:00,11:51:00,157,360,,,,6613,
t112-sl2-p71-r39,,,158,396,,,,7372,
t112-sl2-p71-r39,,,152,446,,,,8405,
t112-sl2-p71-r39,,,159,566,,,,10899,
t112-sl2-p71-r39,,,160,612,,,,11840,
t112-sl2-p71-r39,11:56:00,11:56:00,155,660,,,,12829,
t112-sl2-p71-r39,,,108,889,,,,14853,
t112-sl2-p71-r39,,,46,985,,,,15705,
t112-sl2-p71-r39,12:03:00,12:03:00,128,1080,,,,16536,
t112-sl2-p71-r39,,,352,1099,,,,16904,
t112-sl2-p71-r39,,,201,1136,,,,17598,
t112-sl2-p71-r39,,,25,1188,,,,18551,
t112-sl2-p71-r39,,,231,1223,,,,19209,
t112-sl2-p71-r39,,,443,1309,,,,20807,
t112-sl2-p71-r39,12:08:00,12:08:00,439,1380,,,,22128,
t112-sl2-p71-r39,,,371,1444,,,,23293,
t112-sl2-p71-r39,,,154,1552,,,,25259,
t112-sl2-p71-r39,,,452,1590,,,,25947,
t112-sl2-p71-r39,,,166,1683,,,,27632,
t112-sl2-p71-r39,12:14:00,12:14:00,156,1740,,,,28663,
t112-sl2-p71-r39,,,167,1852,,,,29824,
t112-sl2-p71-r39,,,161,1981,,,,31147,
t112-sl2-p71-r39,,,153,2054,,,,31895,
t112-sl2-p71-r39,,,162,2118,,,,32558,
t112-sl2-p71-r39,,,168,2181,,,,33203,
t112-sl2-p71-r39,,,56,2266,,,,34081,
t112-sl2-p71-r39,12:25:00,12:25:00,26,2400,,,,35456,1
t112-sl3-p72-r67,11:40:00,11:45:00,26,0,,,,0,
t112-sl3-p72-r67,,,145,83,,,,1543,
t112-sl3-p72-r67,,,146,111,,,,2049,
t112-sl3-p72-r67,,,364,156,,,,2871,
t112-sl3-p72-r67,,,365,197,,,,3636,
t112-sl3-p72-r67,,,372,235,,,,4329,
t112-sl3-p72-r67,,,373,306,,,,5630,
t112-sl3-p72-r67,11:51:00,11:51:00,157,360,,,,6613,
t112-sl3-p72-r67,,,158,396,,,,7372,
t112-sl3-p72-r67,,,152,446,,,,8405,
t112-sl3-p72-r67,,,159,566,,,,10899,
t112-sl3-p72-r67,,,160,612,,,,11840,
t112-sl3-p72-r67,11:56:00,11:56:00,155,660,,,,12829,
t112-sl3-p72-r67,,,108,889,,,,14853,
t112-sl3-p72-r67,,,46,985,,,,15705,
t112-sl3-p72-r67,12:03:00,12:03:00,128,1080,,,,16536,
t112-sl3-p72-r67,,,352,1099,,,,16904,
t112-sl3-p72-r67,,,201,1136,,,,17598,
t112-sl3-p72-r67,,,25,1188,,,,18551,
t112-sl3-p72-r67,,,231,1223,,,,19209,
t112-sl3-p72-r67,,,443,1309,,,,20807,
t112-sl3-p72-r67,12:08:00,12:08:00,439,1380,,,,22128,
t112-sl3-p72-r67,,,371,1444,,,,23293,
t112-sl3-p72-r67,,,154,1552,,,,25259,
t112-sl3-p72-r67,,,452,1590,,,,25947,
t112-sl3-p72-r67,,,166,1683,,,,27632,
t112-sl3-p72-r67,12:14:00,12:14:00,156,1740,,,,28663,
t112-sl3-p72-r67,,,167,1852,,,,29824,
t112-sl3-p72-r67,,,161,1981,,,,31147,
t112-sl3-p72-r67,,,153,2054,,,,31895,
t112-sl3-p72-r67,,,162,2118,,,,32558,
t112-sl3-p72-r67,,,168,2181,,,,33203,
t112-sl3-p72-r67,,,56,2266,,,,34081,
t112-sl3-p72-r67,12:25:00,12:25:00,26,2400,,,,35456,1
t112-sl4-p14-r73,11:40:00,11:45:00,26,0,,,,0,
t112-sl4-p14-r73,,,145,83,,,,1543,
t112-sl4-p14-r73,,,146,111,,,,2049,
t112-sl4-p14-r73,,,364,156,,,,2871,
t112-sl4-p14-r73,,,365,197,,,,3636,
t112-sl4-p14-r73,,,372,235,,,,4329,
t112-sl4-p14-r73,,,373,306,,,,5630,
t112-sl4-p14-r73,11:51:00,11:51:00,157,360,,,,6613,
t112-sl4-p14-r73,,,158,396,,,,7372,
t112-sl4-p14-r73,,,152,446,,,,8405,
t112-sl4-p14-r73,,,159,566,,,,10899,
t112-sl4-p14-r73,,,160,612,,,,11840,
t112-sl4-p14-r73,11:56:00,11:56:00,155,660,,,,12829,
t112-sl4-p14-r73,,,108,889,,,,14853,
t112-sl4-p14-r73,,,46,985,,,,15705,
t112-sl4-p14-r73,12:03:00,12:03:00,128,1080,,,,16536,
t112-sl4-p14-r73,,,352,1099,,,,16904,
t112-sl4-p14-r73,,,201,1136,,,,17598,
t112-sl4-p14-r73,,,25,1188,,,,18551,
t112-sl4-p14-r73,,,231,1223,,,,19209,
t112-sl4-p14-r73,,,443,1309,,,,20807,
t112-sl4-p14-r73,12:08:00,12:08:00,439,1380,,,,22128,
t112-sl4-p14-r73,,,371,1444,,,,23293,
t112-sl4-p14-r73,,,154,1552,,,,25259,
t112-sl4-p14-r73,,,452,1590,,,,25947,
t112-sl4-p14-r73,,,166,1683,,,,27632,
t112-sl4-p14-r73,12:14:00,12:14:00,156,1740,,,,28663,
t112-sl4-p14-r73,,,167,1852,,,,29824,
t112-sl4-p14-r73,,,161,1981,,,,31147,
t112-sl4-p14-r73,,,153,2054,,,,31895,
t112-sl4-p14-r73,,,162,2118,,,,32558,
t112-sl4-p14-r73,,,168,2181,,,,33203,
t112-sl4-p14-r73,,,56,2266,,,,34081,
t112-sl4-p14-r73,12:25:00,12:25:00,26,2400,,,,35456,1
t113-sl2-p71-r1,12:10:00,12:15:00,26,0,,,,0,
t113-sl2-p71-r1,,,145,83,,,,1543,
t113-sl2-p71-r1,,,146,111,,,,2049,
t113-sl2-p71-r1,,,364,156,,,,2871,
t113-sl2-p71-r1,,,365,197,,,,3636,
t113-sl2-p71-r1,,,372,235,,,,4329,
t113-sl2-p71-r1,,,373,306,,,,5630,
t113-sl2-p71-r1,12:21:00,12:21:00,157,360,,,,6613,
t113-sl2-p71-r1,,,158,396,,,,7372,
t113-sl2-p71-r1,,,152,446,,,,8405,
t113-sl2-p71-r1,,,159,566,,,,10899,
t113-sl2-p71-r1,,,160,612,,,,11840,
t113-sl2-p71-r1,12:26:00,12:26:00,155,660,,,,12829,
t113-sl2-p71-r1,,,108,889,,,,14853,
t113-sl2-p71-r1,,,46,985,,,,15705,
t113-sl2-p71-r1,12:33:00,12:33:00,128,1080,,,,16536,
t113-sl2-p71-r1,,,352,1099,,,,16904,
t113-sl2-p71-r1,,,201,1136,,,,17598,
t113-sl2-p71-r1,,,25,1188,,,,18551,
t113-sl2-p71-r1,,,231,1223,,,,19209,
t113-sl2-p71-r1,,,443,1309,,,,20807,
t113-sl2-p71-r1,12:38:00,12:38:00,439,1380,,,,22128,
t113-sl2-p71-r1,,,371,1444,,,,23293,
t113-sl2-p71-r1,,,154,1552,,,,25259,
t113-sl2-p71-r1,,,452,1590,,,,25947,
t113-sl2-p71-r1,,,166,1683,,,,27632,
t113-sl2-p71-r1,12:44:00,12:44:00,156,1740,,,,28663,
t113-sl2-p71-r1,,,167,1852,,,,29824,
t113-sl2-p71-r1,,,161,1981,,,,31147,
t113-sl2-p71-r1,,,153,2054,,,,31895,
t113-sl2-p71-r1,,,162,2118,,,,32558,
t113-sl2-p71-r1,,,168,2181,,,,33203,
t113-sl2-p71-r1,,,56,2266,,,,34081,
t113-sl2-p71-r1,12:55:00,12:55:00,26,2400,,,,35456,1
t114-sl2-p71-r37,12:40:00,12:45:00,26,0,,,,0,
t114-sl2-p71-r37,,,145,83,,,,1543,
t114-sl2-p71-r37,,,146,111,,,,2049,
t114-sl2-p71-r37,,,364,156,,,,2871,
t114-sl2-p71-r37,,,365,197,,,,3636,
t114-sl2-p71-r37,,,372,235,,,,4329,
t114-sl2-p71-r37,,,373,306,,,,5630,
t114-sl2-p71-r37,12:51:00,12:51:00,157,360,,,,6613,
t114-sl2-p71-r37,,,158,396,,,,7372,
t114-sl2-p71-r37,,,152,446,,,,8405,
t114-sl2-p71-r37,,,159,566,,,,10899,
t114-sl2-p71-r37,,,160,612,,,,11840,
t114-sl2-p71-r37,12:56:00,12:56:00,155,660,,,,12829,
t114-sl2-p71-r37,,,108,889,,,,14853,
t114-sl2-p71-r37,,,46,985,,,,15705,
t114-sl2-p71-r37,13:03:00,13:03:00,128,1080,,,,16536,
t114-sl2-p71-r37,,,352,1099,,,,16904,
t114-sl2-p71-r37,,,201,1136,,,,17598,
t114-sl2-p71-r37,,,25,1188,,,,18551,
t114-sl2-p71-r37,,,231,1223,,,,19209,
t114-sl2-p71-r37,,,443,1309,,,,20807,
t114-sl2-p71-r37,13:08:00,13:08:00,439,1380,,,,22128,
t114-sl2-p71-r37,,,371,1444,,,,23293,
t114-sl2-p71-r37,,,154,1552,,,,25259,
t114-sl2-p71-r37,,,452,1590,,,,25947,
t114-sl2-p71-r37,,,166,1683,,,,27632,
t114-sl2-p71-r37,13:14:00,13:14:00,156,1740,,,,28663,
t114-sl2-p71-r37,,,167,1852,,,,29824,
t114-sl2-p71-r37,,,161,1981,,,,31147,
t114-sl2-p71-r37,,,153,2054,,,,31895,
t114-sl2-p71-r37,,,162,2118,,,,32558,
t114-sl2-p71-r37,,,168,2181,,,,33203,
t114-sl2-p71-r37,,,56,2266,,,,34081,
t114-sl2-p71-r37,13:25:00,13:25:00,26,2400,,,,35456,1
t114-sl3-p72-r49,12:40:00,12:45:00,26,0,,,,0,
t114-sl3-p72-r49,,,145,83,,,,1543,
t114-sl3-p72-r49,,,146,111,,,,2049,
t114-sl3-p72-r49,,,364,156,,,,2871,
t114-sl3-p72-r49,,,365,197,,,,3636,
t114-sl3-p72-r49,,,372,235,,,,4329,
t114-sl3-p72-r49,,,373,306,,,,5630,
t114-sl3-p72-r49,12:51:00,12:51:00,157,360,,,,6613,
t114-sl3-p72-r49,,,158,396,,,,7372,
t114-sl3-p72-r49,,,152,446,,,,8405,
t114-sl3-p72-r49,,,159,566,,,,10899,
t114-sl3-p72-r49,,,160,612,,,,11840,
t114-sl3-p72-r49,12:56:00,12:56:00,155,660,,,,12829,
t114-sl3-p72-r49,,,108,889,,,,14853,
t114-sl3-p72-r49,,,46,985,,,,15705,
t114-sl3-p72-r49,13:03:00,13:03:00,128,1080,,,,16536,
t114-sl3-p72-r49,,,352,1099,,,,16904,
t114-sl3-p72-r49,,,201,1136,,,,17598,
t114-sl3-p72-r49,,,25,1188,,,,18551,
t114-sl3-p72-r49,,,231,1223,,,,19209,
t114-sl3-p72-r49,,,443,1309,,,,20807,
t114-sl3-p72-r49,13:08:00,13:08:00,439,1380,,,,22128,
t114-sl3-p72-r49,,,371,1444,,,,23293,
t114-sl3-p72-r49,,,154,1552,,,,25259,
t114-sl3-p72-r49,,,452,1590,,,,25947,
t114-sl3-p72-r49,,,166,1683,,,,27632,
t114-sl3-p72-r49,13:14:00,13:14:00,156,1740,,,,28663,
t114-sl3-p72-r49,,,167,1852,,,,29824,
t114-sl3-p72-r49,,,161,1981,,,,31147,
t114-sl3-p72-r49,,,153,2054,,,,31895,
t114-sl3-p72-r49,,,162,2118,,,,32558,
t114-sl3-p72-r49,,,168,2181,,,,33203,
t114-sl3-p72-r49,,,56,2266,,,,34081,
t114-sl3-p72-r49,13:25:00,13:25:00,26,2400,,,,35456,1
t114-sl4-p14-r77,12:40:00,12:45:00,26,0,,,,0,
t114-sl4-p14-r77,,,145,83,,,,1543,
t114-sl4-p14-r77,,,146,111,,,,2049,
t114-sl4-p14-r77,,,364,156,,,,2871,
t114-sl4-p14-r77,,,365,197,,,,3636,
t114-sl4-p14-r77,,,372,235,,,,4329,
t114-sl4-p14-r77,,,373,306,,,,5630,
t114-sl4-p14-r77,12:51:00,12:51:00,157,360,,,,6613,
t114-sl4-p14-r77,,,158,396,,,,7372,
t114-sl4-p14-r77,,,152,446,,,,8405,
t114-sl4-p14-r77,,,159,566,,,,10899,
t114-sl4-p14-r77,,,160,612,,,,11840,
t114-sl4-p14-r77,12:56:00,12:56:00,155,660,,,,12829,
t114-sl4-p14-r77,,,108,889,,,,14853,
t114-sl4-p14-r77,,,46,985,,,,15705,
