shstReferenceId,shstGeometryId,roadwaylongname,roadtype,from,to,dir,tollclass_segid_old,tollclass_segid_new,highway,lanes,oneWay,bridge,name,tunnel,tomtom_lanes,tomtom_name,tomtom_rtedir,sfcta_STREETNAME,bridge_detail
35133c984b29c30712fadc99eceedbc6,7693aab959141700162421e38bad93b9,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,5,True,nan,Nimitz Freeway,nan,5,I-880 N,N,nan,NA
355dfab578e420de7cac11dcf1a5ff85,7cb03f84319b4aaba40ede680cd35dbc,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,5,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
38f757ac31f38959612eac4e2ef1a538,3ddcb91f9dba7481be42f7c91a7fd981,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,5,True,nan,Nimitz Freeway,nan,5,I-880 N,N,nan,NA
4cf8e37dbb6d14c8bb182e3183178ef7,514d4ce61a1ce8214525797ba3928510,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
4f6d977b711e3d0a53f015ab3b19aa30,c4cdc2d3d6d7c7b6943e2ae33af025f7,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
50016eb703b539720ca92ccb44145d4d,15846546d66ecfceb3a8ad0f3bc1016b,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
52ff46a5c7e454a11852414d056e4dbf,f2e5c1b849877100a34f44e5c44f8f34,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Nimitz Freeway', 'Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan', 'nan']",5,I-880 N,N,nan,NA
5d81d42111bdbca9e8e9a1a8fbba81e8,4e113cba069a4f2277a915086771ce79,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,5,True,nan,Nimitz Freeway,nan,2,NA,NA,nan,NA
5da087a8220b394a08c15a51390fb22d,62a207a77a030c959ae4ba84d53816db,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
5eaf1b5f2af318dba22becbafdb987c6,4fcefedb65b75e73570baa5c97cbc9fc,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
66739f2efb440c511b02151c164934e0,a04d9f4ee106751eeae6d808e12840f1,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,7,I-880 N,N,nan,NA
6d95698079f468036242a9ae2f3f6296,aff25d58ebf25cf2aa2433b29d44bd83,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Nimitz Freeway', 'Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan', 'nan']",5,I-880 N,N,nan,NA
729cf6dceeef499dbc645530ed645ac6,fea7f9affa8f40e243862da0a8cd297d,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,"['motorway', 'motorway', 'motorway']","['5', '4', '5']","[True, True, True]","['nan', 'yes', 'nan']","['Nimitz Freeway', 'Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan', 'nan']",5,I-880 N,N,nan,NA
7452bfeb33badc685ef9cdb09fcea3df,e918232a4ee32887a813db1c346caa57,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
87199e13f85987a08807bf6c2d2baaa0,8909a1c1e93cf6b1bdda2e57f6dd94aa,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,5,True,nan,Nimitz Freeway,nan,5,I-880 N,N,nan,NA
871c36daf3aa15d3706d9196641eda99,025cfef548bffe4446035d56b024f7c1,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
8af7670c42ea8d1c7870cf195c63e36f,d9903809020a60a6c89e409f5bfaa0a6,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
935aedd4c5de8c1d2dbdad6288b7b9bb,b51aacaacee8f91f4b6f480d38986c14,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
95613e1df4498a10ce064b979153a7e2,085e7e6c06ece5a68f416f81e9009fdb,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,5,I-880 N,N,nan,NA
9a83dfe7fbaf4a38ad479970620c9020,c34250a612c5a8b4ef4d74117141119b,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,"['motorway', 'motorway']","['5', '5']","[True, True]","['nan', 'nan']","['Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan']",5,I-880 N,N,nan,NA
a24bef10fa5554ab9afe9b548311701e,9d9fcc93dc79c253a9062ab43bc926fc,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,5,True,nan,Nimitz Freeway,nan,5,I-880 N,N,nan,NA
ab478371c9bd1c20141f949a121f7c24,080afccc38c49cd960a1725ccad88306,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
b1ddeb3f75fb161799cd0c413dd0dabc,2dee0dd2b95f5ac0ac70543194d52443,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
b3e43fc1c38a7995bc0c4fac4c4ae676,0fb6f504c481fd82a894fdc7eaaa4db3,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,"['motorway', 'motorway', 'motorway', 'motorway', 'motorway']","['5', '5', '5', '5', '5']","[True, True, True, True, True]","['nan', 'yes', 'nan', 'yes', 'nan']","['Nimitz Freeway', 'Nimitz Freeway', 'Nimitz Freeway', 'Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan', 'nan', 'nan', 'nan']",5,I-880 N,N,nan,NA
bb37f3451537eb6911e0ba347469a879,7ef49b39809e2f8ede4fa77b0ff7f5e1,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
c09d1be7fe16a1b4c6dd2297a0b595aa,24daa38f5d9bdac2ad9ca66c5802c4df,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'nan']","['Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan']",2,NA,NA,nan,NA
c53172138488b61cd039f26ef91c2e2a,f796ad7823aba5952deb9a63010797c1,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,5,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
c7f2ab2872af9d39b726959f12a47fb7,1958e2b7c5a05f8196dcf1bfd850afe6,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
c9d176add6a59266b9833def079a50fc,64752c64b1ec670e24ccf17ab0df2518,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,7,I-880 N,N,nan,NA
c9f6f87087d1c55cfb03b67d68f5a675,bbc84c78111b1d1a46c9acfe1d306b53,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
ccdf155075928341cc46d6eda7ee4b2b,a024576f7e9dc0f352c94e3805dd3b7e,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,6,True,nan,Nimitz Freeway,nan,5,I-880 N,N,nan,NA
d8e4ea1e55c7b931db08022c87d3699b,9168bafdf46f3cb85c0f8d87381d89e8,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,"['motorway', 'motorway', 'motorway', 'motorway']","['4', '4', '4', '5']","[True, True, True, True]","['nan', 'yes', 'nan', 'nan']","['Nimitz Freeway', 'Nimitz Freeway', 'Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan', 'nan', 'nan']",4,I-880 N,N,nan,NA
da64b3f488b2646538220ca59a1bb2d2,6875c90300654a4f46cbff76a95af404,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
e0c1a04c0666191b9c20e85fe89ec664,974adba2240bf2103b4a8628549602ca,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 N,N,nan,NA
ec84506cf47da464b45a2d02b1aa381d,c83b748d3a1b9afddfa63f660c86b465,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'nan']","['Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan']",4,I-880 N,N,nan,NA
f22cf196292ab39a49de3737e28f09ca,276fb946eac7daf67393d8ba5b709d59,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,"['motorway', 'motorway', 'motorway']","['5', '5', '4']","[True, True, True]","['nan', 'nan', 'nan']","['Nimitz Freeway', 'Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan', 'nan']",4,I-880 N,N,nan,NA
fc4164e1c3843c0e09fe19596569adf8,d12cbd9df74d3f6aee0198c16d0cea41,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,motorway,6,True,nan,Nimitz Freeway,nan,6,I-880 N,N,nan,NA
fee8b9b7450ac283217536c4c74f2535,1aa15257b0b01029dd234e9d85791242,I-880 NB,HOV_Lane,Dixon Road,I-238,NB,13,213,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Nimitz Freeway', 'Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan', 'nan']",4,I-880 N,N,nan,NA
01c09cf46e19ddc701a8281ec01396fc,5b7a05f9821ca4f6977a83e82a7d8ef5,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,5,I-880 S,S,nan,NA
0775878f01bc7c63b1cd11325e82b78b,d2b12035e863b54dbdb0241b530751d0,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'yes']","['Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan']",4,I-880 S,S,nan,NA
07fbfc45f7052c4655e5efbb1ce671e0,31924b50720799512571f1f98b589e40,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 S,S,nan,NA
098dab157810523cd5be0074d408e28d,f2ca678ea95b890ac18a7fd12fad9fdb,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,5,True,nan,Nimitz Freeway,nan,5,I-880 S,S,nan,NA
0c548c449ebb74e2ea88fce40ccb0f4d,bc944029b815394cdd56eab001006875,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 S,S,nan,NA
1bf827925ebdb9ec93723a3f22d50b6b,7fbd843b7c49301d09f6f34013f68ea9,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 S,S,nan,NA
20010ec3b5f625f7c6ae444eb7874f83,2b151e2a90a0d2066501c0a05719078f,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 S,S,nan,NA
21004bb88e7c58e7cbe895400b1e9f0e,f7a26c2720ab3e95ab75651b4862ca74,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'nan']","['Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan']",4,I-880 S,S,nan,NA
22b50751b66dc75cb3a59e0c7599c17c,483a45e4f561b220faa7149b19d8e05a,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,6,True,nan,Nimitz Freeway,nan,6,I-880 S,S,nan,NA
266694ee2ab93093139026ef2d85ce48,aa7b935882b3f945c74169ebbe77bd15,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,5,I-880 S,S,nan,NA
29f9cc82a78fc3a1309d5e1765ad2124,cb436a8d4feb4cb096ee1d67b1d1f1e9,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,5,I-880 S,S,nan,NA
2a0362c2b57338202d48db61ca53e5db,6c2eac0ac9b09100595a0822df3dbbb6,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,5,True,nan,Nimitz Freeway,nan,5,I-880 S,S,nan,NA
2c650fda69270f09bacd9cc3c9f77d34,28f4e944dceaf67748f2a7a87c0996cc,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 S,S,nan,NA
2eb81403c864d7e0bc3692e2533bafd9,f07be3ff616b21ce28be23bc376e7259,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 S,S,nan,NA
2ee70d9fde6758f9f5b03b9071245b4a,73c5b545d271ff4583b20e8c6e07723e,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,"['motorway', 'motorway']","['5', '4']","[True, True]","['nan', 'nan']","['Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan']",4,I-880 S,S,nan,NA
31fa49b4df8fd6f3f71a191a3b8372f6,d6ee0ee2de7fe3963b06fcd018390167,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Nimitz Freeway', 'Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan', 'nan']",5,I-880 S,S,nan,NA
35a0eb77f49f4843b03838bc6703d60a,025ec8a6e06e387a242110f08705226a,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 S,S,nan,NA
3a52f59b24f9c13763a22fc225f02e0b,3d589849d06fe6f9a8fb84821a746a47,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,6,I-880 S,S,nan,NA
4664a8df86638372f67f52838dd8b8bb,5b7146eeb3c06e918d992a2766fbbf0e,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Nimitz Freeway', 'Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan', 'nan']",5,I-880 S,S,nan,NA
4836096cba630f45a964a3254abe6481,1fbf4e9248eaaa5d443342b3a4bd7418,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'nan']","['Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan']",4,I-880 S,S,nan,NA
495627cc2bf4523909574a18972de568,6d64da2d1af42cc8347f6a50f05c1052,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,5,True,nan,Nimitz Freeway,nan,5,I-880 S,S,nan,NA
4c476428889aa6420244e9bbd900a2e1,c3920c99820c551ff9ec45b9fe5432ac,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 S,S,nan,NA
4cf2e817cdb5b13e94f6df231c179dfa,ee016e2ea6f35d8c7a13c4cb8201cf36,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,5,True,nan,Nimitz Freeway,nan,6,I-880 S,S,nan,NA
510bdf2ee07622bb7fb818c7a37de54b,afde0dede1d97be8e8ac49aaeb4d822e,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 S,S,nan,NA
53c367dfc97ef85c61d6e605bff683f3,831db61f2beb37c641269588ead0273f,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 S,S,nan,NA
60a134c6b2745cf7b55c9f4d64b4a51a,baac158dbb2dce2ad28b08821a6a9ac4,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,5,I-880 S,S,nan,NA
6275bdcffc3fbde8020f2449db6d3e7a,dbf1546cbf73f763c73f108cc6d29572,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,5,True,nan,Nimitz Freeway,nan,1,NA,NA,nan,NA
6783f204dbf37aa29b6ab3a733d5a2ae,049f45af1294cd687e6094938b224c30,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,"['motorway', 'motorway']","['5', '5']","[True, True]","['nan', 'nan']","['Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan']",5,I-880 S,S,nan,NA
678cc4467ce8fa6e1bbdd69feb1c6356,2e5928b34c4dae4d11091650667d0176,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,"['motorway', 'motorway', 'motorway', 'motorway', 'motorway']","['4', '4', '4', '4', '6']","[True, True, True, True, True]","['nan', 'yes', 'nan', 'yes', 'nan']","['Nimitz Freeway', 'Nimitz Freeway', 'Nimitz Freeway', 'Nimitz Freeway', 'Nimitz Freeway']","['nan', 'nan', 'nan', 'nan', 'nan']",6,I-880 S,S,nan,NA
6f385aad48606ab52e0842164b1e88ff,6cddaa95c7757ced58e29b82f1c8dde5,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,6,True,nan,Nimitz Freeway,nan,6,I-880 S,S,nan,NA
70a1c1f9bbdc1a6f3ce844134aba4087,6fdc649a6a55ad61528282fa3fb12ddf,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 S,S,nan,NA
722efaed901cafd12dd6f0e38ab52a49,c3b8b4976548349a31a19e39694f4fe1,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,6,True,nan,Nimitz Freeway,nan,2,NA,NA,nan,NA
7bae975beb1da7f76e817fe4b65944ca,097752417ee42bf8318a667e5fffde97,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,6,I-880 S,S,nan,NA
7f509113f397e13a9b50b816586ca16a,a040c5e6fd5b0f16a9ab21f1a3649580,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,5,True,nan,Nimitz Freeway,nan,4,I-880 S,S,nan,NA
836745b782a394a5ff02059dddb8b2e0,2320001952da66a4366c78d643e5835d,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,4,True,nan,Nimitz Freeway,nan,4,I-880 S,S,nan,NA
8b2089c944ff420a81830d9444a15091,1eee1fa9ee7ec6a8463d321d198dfbd5,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,6,True,nan,Nimitz Freeway,nan,7,I-880 S,S,nan,NA
8e6e383d06999b4ed63fd9ebf4e6e345,8a24b0cc3bba477c3d120a0f444fdadb,I-880 SB,HOV_Lane,Hegenberger Road,Dixon Road,SB,14,214,motorway,5,True,nan,Nimitz Freeway,nan,5,I-880 S,S,nan,NA
