trip_id,stop_id,realtime_stop_id
3613,89179,89179
3613,89180,89180
3613,89189,89189
3613,89194,89194
3613,89190,89190
3613,89192,89192
3613,89188,89188
3613,89193,89193
3613,89191,89191
3613,89255,89255
3613,89185,89185
3613,89114,89114
3613,89184,89184
3613,89186,89186
3613,89183,89183
3613,89172,89172
3613,89174,89174
3613,89173,89173
3614,89195,89195
3614,89187,89187
3614,89175,89175
3614,89160,89160
3614,89163,89163
3614,89170,89170
3614,89171,89171
3614,89051,89051
3614,89001,89001
3614,89164,89164
3614,89168,89168
3614,89161,89161
3614,89162,89162
3614,89165,89165
3614,89167,89167
3614,89169,89169
3614,89113,89113
3614,89181,89181
3614,89182,89182
3614,89177,89177
3614,89178,89178
3614,89176,89176
3614,89179,89179
3614,89180,89180
3614,89189,89189
3614,89194,89194
3614,89190,89190
3614,89192,89192
3614,89188,89188
3614,89193,89193
3614,89191,89191
3614,89255,89255
3614,89185,89185
3614,89114,89114
3614,89184,89184
3614,89186,89186
3614,89183,89183
3614,89172,89172
3614,89174,89174
3614,89173,89173
3615,89195,89195
3615,89187,89187
3615,89175,89175
3615,89160,89160
3615,89163,89163
3615,89170,89170
3615,89171,89171
3615,89051,89051
3615,89001,89001
3615,89164,89164
3615,89168,89168
3615,89161,89161
3615,89162,89162
3615,89165,89165
3615,89167,89167
3615,89169,89169
3615,89113,89113
3615,89181,89181
3615,89182,89182
3615,89177,89177
3615,89178,89178
3615,89176,89176
3615,89179,89179
3615,89180,89180
3615,89189,89189
3615,89194,89194
3615,89190,89190
3615,89192,89192
3615,89188,89188
3615,89193,89193
3615,89191,89191
3615,89255,89255
3615,89185,89185
3615,89114,89114
3615,89184,89184
3615,89186,89186
3615,89183,89183
3615,89172,89172
3615,89174,89174
3615,89173,89173
3616,89195,89195
3616,89187,89187
3616,89175,89175
3616,89160,89160
3616,89163,89163
3616,89170,89170
3616,89171,89171
3616,89051,89051
3616,89001,89001
3616,89164,89164
3616,89168,89168
3616,89161,89161
3616,89162,89162
3616,89165,89165
3616,89167,89167
3616,89169,89169
3616,89113,89113
3616,89181,89181
3616,89182,89182
3616,89177,89177
3616,89178,89178
3616,89176,89176
3616,89179,89179
3616,89180,89180
3616,89189,89189
3616,89194,89194
3616,89190,89190
3616,89192,89192
3616,89188,89188
3616,89193,89193
3616,89191,89191
3616,89255,89255
3616,89185,89185
3616,89114,89114
3616,89184,89184
3616,89186,89186
3616,89183,89183
3616,89172,89172
3616,89174,89174
3616,89173,89173
3617,89195,89195
3617,89187,89187
3617,89175,89175
3617,89160,89160
3617,89163,89163
3617,89170,89170
3617,89171,89171
3617,89051,89051
3617,89001,89001
3617,89164,89164
3617,89168,89168
3617,89161,89161
3617,89162,89162
3617,89165,89165
3617,89167,89167
3617,89169,89169
3617,89113,89113
3617,89181,89181
3617,89182,89182
3617,89177,89177
3617,89178,89178
3617,89176,89176
3617,89179,89179
3617,89180,89180
3617,89189,89189
3617,89194,89194
3617,89190,89190
3617,89192,89192
3617,89188,89188
3617,89193,89193
3617,89191,89191
3617,89255,89255
3617,89185,89185
3617,89114,89114
3617,89184,89184
3617,89186,89186
3617,89183,89183
3617,89172,89172
3617,89174,89174
3617,89173,89173
3618,89195,89195
3618,89187,89187
3618,89175,89175
3618,89160,89160
3618,89163,89163
3618,89170,89170
3618,89171,89171
3618,89051,89051
3618,89001,89001
3618,89164,89164
3618,89168,89168
3618,89161,89161
3618,89162,89162
3618,89165,89165
3618,89167,89167
3618,89169,89169
3618,89113,89113
3618,89181,89181
3618,89182,89182
3618,89177,89177
3618,89178,89178
3618,89176,89176
3618,89179,89179
3618,89180,89180
3618,89189,89189
3618,89194,89194
3618,89190,89190
3618,89192,89192
3618,89188,89188
3618,89193,89193
3618,89191,89191
3618,89255,89255
3618,89185,89185
3618,89114,89114
3618,89184,89184
3618,89186,89186
3618,89183,89183
3618,89172,89172
3618,89174,89174
3618,89173,89173
3619,89195,89195
3619,89187,89187
3619,89175,89175
3619,89160,89160
3619,89163,89163
3619,89170,89170
3619,89171,89171
3619,89051,89051
3619,89001,89001
3619,89164,89164
3619,89168,89168
3619,89161,89161
3619,89162,89162
3619,89165,89165
3619,89167,89167
3619,89169,89169
3619,89113,89113
3619,89181,89181
3619,89182,89182
3619,89177,89177
3619,89178,89178
3619,89176,89176
3619,89179,89179
3619,89180,89180
3619,89189,89189
3619,89194,89194
3619,89190,89190
3619,89192,89192
3619,89188,89188
3619,89193,89193
3619,89191,89191
3619,89255,89255
3619,89185,89185
3619,89114,89114
3619,89184,89184
3619,89186,89186
3619,89183,89183
3619,89172,89172
3619,89174,89174
3619,89173,89173
3620,89195,89195
3620,89187,89187
3620,89175,89175
3620,89160,89160
3620,89163,89163
3620,89170,89170
3620,89171,89171
3620,89051,89051
3620,89001,89001
3620,89164,89164
3620,89168,89168
3620,89161,89161
3620,89162,89162
3620,89165,89165
3620,89167,89167
3620,89169,89169
3620,89113,89113
3620,89181,89181
3620,89182,89182
3620,89177,89177
3620,89178,89178
3620,89176,89176
3620,89179,89179
3620,89180,89180
3620,89189,89189
3620,89194,89194
3620,89190,89190
3620,89192,89192
3620,89188,89188
3620,89193,89193
3620,89191,89191
3620,89255,89255
3620,89185,89185
3620,89114,89114
3620,89184,89184
3620,89186,89186
3620,89183,89183
3620,89172,89172
3620,89174,89174
3620,89173,89173
3621,89195,89195
3621,89187,89187
3621,89175,89175
3621,89160,89160
3621,89163,89163
3621,89170,89170
3621,89171,89171
3621,89051,89051
3621,89001,89001
3621,89164,89164
3621,89168,89168
3621,89161,89161
3621,89162,89162
3621,89165,89165
3621,89167,89167
3621,89169,89169
3621,89113,89113
3621,89181,89181
3621,89182,89182
3621,89177,89177
3621,89178,89178
3621,89176,89176
3621,89179,89179
3621,89180,89180
3621,89189,89189
3621,89194,89194
3621,89190,89190
3621,89192,89192
3621,89188,89188
3621,89193,89193
3621,89191,89191
3621,89255,89255
3621,89185,89185
3621,89114,89114
3621,89184,89184
3621,89186,89186
3621,89183,89183
3621,89172,89172
3621,89174,89174
3621,89173,89173
3622,89195,89195
3622,89187,89187
3622,89175,89175
3622,89160,89160
3622,89163,89163
3622,89170,89170
3622,89171,89171
3622,89051,89051
3622,89001,89001
3622,89164,89164
3622,89168,89168
3622,89161,89161
3622,89162,89162
3622,89165,89165
3622,89167,89167
3622,89169,89169
3622,89113,89113
3622,89181,89181
3622,89182,89182
3622,89177,89177
3622,89178,89178
3622,89176,89176
3622,89179,89179
3622,89180,89180
3622,89189,89189
3622,89194,89194
3622,89190,89190
3622,89192,89192
3622,89188,89188
3622,89193,89193
3622,89191,89191
3622,89255,89255
3622,89185,89185
3622,89114,89114
3622,89184,89184
3622,89186,89186
3622,89183,89183
3622,89172,89172
3622,89174,89174
3622,89173,89173
3623,89195,89195
3623,89187,89187
3623,89175,89175
3623,89160,89160
3623,89163,89163
3623,89170,89170
3623,89171,89171
3623,89051,89051
3623,89001,89001
3623,89164,89164
3623,89168,89168
3623,89161,89161
3623,89162,89162
3623,89165,89165
3623,89167,89167
3623,89169,89169
3623,89113,89113
3623,89181,89181
3623,89182,89182
3623,89177,89177
3623,89178,89178
3623,89176,89176
3623,89179,89179
3623,89180,89180
3623,89189,89189
3623,89194,89194
3623,89190,89190
3623,89192,89192
3623,89188,89188
3623,89193,89193
3623,89191,89191
3623,89255,89255
3623,89185,89185
3623,89114,89114
3623,89184,89184
3623,89186,89186
3623,89183,89183
3623,89172,89172
3623,89174,89174
3623,89173,89173
3624,89195,89195
3624,89187,89187
3624,89175,89175
3624,89160,89160
3624,89163,89163
3624,89170,89170
3624,89171,89171
3624,89051,89051
3624,89001,89001
3624,89164,89164
3624,89168,89168
3624,89161,89161
3624,89162,89162
3624,89165,89165
3624,89167,89167
3624,89169,89169
3624,89113,89113
3624,89181,89181
3624,89182,89182
3624,89177,89177
3624,89178,89178
3624,89176,89176
3624,89179,89179
3624,89180,89180
3624,89189,89189
3624,89194,89194
3624,89190,89190
3624,89192,89192
3624,89188,89188
3624,89193,89193
3624,89191,89191
3624,89255,89255
3624,89185,89185
3624,89114,89114
3624,89184,89184
3624,89186,89186
3624,89183,89183
3624,89172,89172
3624,89174,89174
3624,89173,89173
3625,89195,89195
3625,89187,89187
3625,89175,89175
3625,89160,89160
3625,89163,89163
3625,89170,89170
3625,89171,89171
3625,89051,89051
3625,89001,89001
3625,89164,89164
3625,89168,89168
3625,89161,89161
3625,89162,89162
3625,89165,89165
3625,89167,89167
3625,89169,89169
3625,89113,89113
3625,89181,89181
3625,89182,89182
3625,89177,89177
3625,89178,89178
3625,89176,89176
3625,89179,89179
3625,89180,89180
3625,89189,89189
3625,89194,89194
3625,89190,89190
3625,89192,89192
3625,89188,89188
3625,89193,89193
3625,89191,89191
3625,89255,89255
3625,89185,89185
3625,89114,89114
3625,89184,89184
3625,89186,89186
3625,89183,89183
3625,89172,89172
3625,89174,89174
3625,89173,89173
3626,89187,89187
3626,89175,89175
3626,89160,89160
3626,89163,89163
3626,89170,89170
3626,89171,89171
3626,89001,89001
3626,89164,89164
3626,89168,89168
3626,89161,89161
3626,89162,89162
3626,89165,89165
3626,89167,89167
3626,89169,89169
3626,89113,89113
3626,89181,89181
3626,89182,89182
3626,89177,89177
3626,89178,89178
3626,89176,89176
3626,89179,89179
3626,89180,89180
3626,89189,89189
3626,89190,89190
3626,89188,89188
3626,89191,89191
3626,89255,89255
3626,89185,89185
3626,89114,89114
3626,89184,89184
3626,89186,89186
3626,89183,89183
3626,89172,89172
3626,89174,89174
3626,89173,89173
3627,89187,89187
3627,89175,89175
3627,89160,89160
3627,89163,89163
3627,89170,89170
3627,89171,89171
3627,89001,89001
3627,89164,89164
3627,89168,89168
3627,89161,89161
3627,89162,89162
3627,89165,89165
3627,89167,89167
3627,89169,89169
3627,89113,89113
3627,89181,89181
3627,89182,89182
3627,89177,89177
3627,89178,89178
3627,89176,89176
3627,89179,89179
3627,89180,89180
3627,89189,89189
3627,89190,89190
3627,89188,89188
3627,89191,89191
3627,89255,89255
3627,89185,89185
3627,89114,89114
3627,89184,89184
3627,89186,89186
3627,89183,89183
3627,89172,89172
3627,89174,89174
3627,89173,89173
3628,89187,89187
3628,89175,89175
3628,89160,89160
3628,89163,89163
3628,89170,89170
3628,89171,89171
3628,89001,89001
3628,89164,89164
3628,89168,89168
3628,89161,89161
3628,89162,89162
3628,89165,89165
3628,89167,89167
3628,89169,89169
3628,89113,89113
3628,89181,89181
3628,89182,89182
3628,89177,89177
3628,89178,89178
3628,89176,89176
3628,89179,89179
3628,89180,89180
3628,89189,89189
3628,89190,89190
3628,89188,89188
3628,89191,89191
3628,89255,89255
3628,89185,89185
3628,89114,89114
3628,89184,89184
3628,89186,89186
3628,89183,89183
3628,89172,89172
3628,89174,89174
3628,89173,89173
3629,89187,89187
3629,89175,89175
3629,89160,89160
3629,89163,89163
3629,89170,89170
3629,89171,89171
3629,89001,89001
3629,89164,89164
3629,89168,89168
3629,89161,89161
3629,89162,89162
3629,89165,89165
3629,89167,89167
3629,89169,89169
3629,89113,89113
3629,89181,89181
3629,89182,89182
3629,89177,89177
3629,89178,89178
3629,89176,89176
3629,89179,89179
3629,89180,89180
3629,89189,89189
3629,89190,89190
3629,89188,89188
3629,89191,89191
3629,89255,89255
3629,89185,89185
3629,89114,89114
3629,89184,89184
3629,89186,89186
3629,89183,89183
3629,89172,89172
3629,89174,89174
3629,89173,89173
3630,89195,89195
3630,89211,89211
3630,89213,89213
3630,89140,89140
3630,89220,89220
3630,89225,89225
3630,89001,89001
3630,89229,89229
3630,89228,89228
3630,89199,89199
3630,89223,89223
3630,89222,89222
3630,89219,89219
3630,89214,89214
3630,89230,89230
3630,89226,89226
3630,89113,89113
3630,89224,89224
3630,89216,89216
3630,89235,89235
3630,89232,89232
3630,89237,89237
3630,89233,89233
3630,89231,89231
3630,89236,89236
3630,89077,89077
3630,89078,89078
3630,89234,89234
3630,89076,89076
3630,89238,89238
3630,89112,89112
3630,89092,89092
3630,89239,89239
3630,89240,89240
3630,89215,89215
3630,89310,89310
3631,89195,89195
3631,89211,89211
3631,89213,89213
3631,89140,89140
3631,89220,89220
3631,89225,89225
3631,89001,89001
3631,89229,89229
3631,89228,89228
3631,89199,89199
3631,89223,89223
3631,89222,89222
3631,89219,89219
3631,89214,89214
3631,89230,89230
3631,89226,89226
3631,89113,89113
3631,89224,89224
3631,89216,89216
3631,89235,89235
3631,89232,89232
3631,89237,89237
3631,89233,89233
3631,89231,89231
3631,89236,89236
3631,89077,89077
3631,89078,89078
3631,89234,89234
3631,89076,89076
3631,89238,89238
3631,89112,89112
3631,89092,89092
3631,89239,89239
3631,89240,89240
3631,89215,89215
3631,89310,89310
3632,89195,89195
3632,89211,89211
3632,89213,89213
3632,89140,89140
3632,89220,89220
3632,89225,89225
3632,89001,89001
3632,89229,89229
3632,89228,89228
3632,89199,89199
3632,89223,89223
3632,89222,89222
3632,89219,89219
3632,89214,89214
3632,89230,89230
3632,89226,89226
3632,89113,89113
3632,89224,89224
3632,89216,89216
3632,89235,89235
3632,89232,89232
3632,89237,89237
3632,89233,89233
3632,89231,89231
3632,89236,89236
3632,89077,89077
3632,89078,89078
3632,89234,89234
3632,89076,89076
3632,89238,89238
3632,89112,89112
3632,89092,89092
3632,89239,89239
3632,89240,89240
3632,89215,89215
3632,89310,89310
3633,89195,89195
3633,89211,89211
3633,89213,89213
3633,89140,89140
3633,89220,89220
3633,89225,89225
3633,89001,89001
3633,89229,89229
3633,89228,89228
3633,89199,89199
3633,89223,89223
3633,89222,89222
3633,89219,89219
3633,89214,89214
3633,89230,89230
3633,89226,89226
3633,89113,89113
3633,89224,89224
3633,89216,89216
3633,89235,89235
3633,89232,89232
3633,89237,89237
3633,89233,89233
3633,89231,89231
3633,89236,89236
3633,89077,89077
3633,89078,89078
3633,89234,89234
3633,89076,89076
3633,89238,89238
3633,89112,89112
3633,89092,89092
3633,89239,89239
3633,89240,89240
3633,89215,89215
3633,89310,89310
3634,89195,89195
3634,89211,89211
3634,89213,89213
3634,89140,89140
3634,89220,89220
3634,89225,89225
3634,89001,89001
3634,89229,89229
3634,89228,89228
3634,89199,89199
3634,89223,89223
3634,89222,89222
3634,89219,89219
3634,89214,89214
3634,89230,89230
3634,89226,89226
3634,89113,89113
3634,89224,89224
3634,89216,89216
3634,89235,89235
3634,89232,89232
3634,89237,89237
3634,89233,89233
3634,89231,89231
3634,89236,89236
3634,89077,89077
3634,89078,89078
3634,89234,89234
3634,89076,89076
3634,89238,89238
3634,89112,89112
3634,89092,89092
3634,89239,89239
3634,89240,89240
3634,89215,89215
3634,89310,89310
3635,89195,89195
3635,89211,89211
3635,89213,89213
3635,89140,89140
3635,89220,89220
3635,89225,89225
3635,89001,89001
3635,89229,89229
3635,89228,89228
3635,89199,89199
3635,89223,89223
3635,89222,89222
3635,89219,89219
3635,89214,89214
3635,89230,89230
3635,89226,89226
3635,89113,89113
3635,89224,89224
3635,89216,89216
3635,89235,89235
3635,89232,89232
3635,89237,89237
3635,89233,89233
3635,89231,89231
3635,89236,89236
3635,89077,89077
3635,89078,89078
3635,89234,89234
3635,89076,89076
3635,89238,89238
3635,89112,89112
3635,89092,89092
3635,89239,89239
3635,89240,89240
3635,89215,89215
3635,89310,89310
3636,89195,89195
3636,89211,89211
3636,89213,89213
3636,89140,89140
3636,89220,89220
3636,89225,89225
3636,89001,89001
3636,89229,89229
3636,89228,89228
3636,89199,89199
3636,89223,89223
3636,89222,89222
3636,89219,89219
3636,89214,89214
3636,89230,89230
3636,89226,89226
3636,89113,89113
3636,89224,89224
3636,89216,89216
3636,89235,89235
3636,89232,89232
3636,89237,89237
3636,89233,89233
3636,89231,89231
3636,89236,89236
3636,89077,89077
3636,89078,89078
3636,89234,89234
3636,89076,89076
3636,89238,89238
3636,89112,89112
3636,89092,89092
3636,89239,89239
3636,89240,89240
3636,89215,89215
3636,89310,89310
3637,89195,89195
3637,89211,89211
3637,89213,89213
3637,89140,89140
3637,89220,89220
3637,89225,89225
3637,89001,89001
3637,89229,89229
3637,89228,89228
3637,89199,89199
3637,89223,89223
3637,89222,89222
3637,89219,89219
3637,89214,89214
3637,89230,89230
3637,89226,89226
3637,89113,89113
3637,89224,89224
3637,89216,89216
3637,89235,89235
3637,89232,89232
3637,89237,89237
3637,89233,89233
3637,89231,89231
3637,89236,89236
3637,89077,89077
3637,89078,89078
3637,89234,89234
3637,89076,89076
3637,89238,89238
3637,89112,89112
3637,89092,89092
3637,89239,89239
3637,89240,89240
3637,89215,89215
3637,89310,89310
3638,89195,89195
3638,89211,89211
3638,89213,89213
3638,89140,89140
3638,89220,89220
3638,89225,89225
3638,89001,89001
3638,89229,89229
3638,89228,89228
3638,89199,89199
3638,89223,89223
3638,89222,89222
3638,89219,89219
3638,89214,89214
3638,89230,89230
3638,89226,89226
3638,89113,89113
3638,89224,89224
3638,89216,89216
3638,89235,89235
3638,89232,89232
3638,89237,89237
